Task_ID,Task_Class,Task_Label,Source_Sheet,Source_Row,Source_Reference,Source_Reaction_ID,Donor_Canonical_SMILES,Acceptor_Canonical_SMILES,Target_Config,Task_Mode,Original_Solvent,Original_Catalyst,Original_Temp_C,Original_Time_min,Original_Product_Config,Candidate_ID,Donor_Type,Target_O4_Index,Template_ID,Solvent,Solvent_Component_IDs,Catalyst,Catalyst_Component_IDs,Temp_C,Time_min,has_solvent,has_catalyst,has_temp,has_time,Template_Support_Count,Template_Alpha_Success_Count,Template_Beta_Success_Count,Template_Representative_Reaction_ID,Template_Supporting_Reaction_IDs,Condition_Recipe_Completeness,Original_Condition_Complete,Matches_Original_Condition,Final_Status,Final_Error,Final_Interpretation,Input_Status,Donor_RFU_Status,Acceptor_O4_Status,Warnings,Canonical_Donor_SMILES,Canonical_Acceptor_SMILES,Resolved_Donor_Type,Target_O4_Source,Target_O4_Index_Canonical,Target_O4_State,Target_O4_Candidate_Count,Target_O4_Free_Candidate_Count,Target_O4_Blocked_Candidate_Count,Layer1_Mean_Feasibility_Score,Layer1_Seed_Disagreement,Layer1_Seed_Votes,Layer1_Decision,Soft_Compatibility_Score,Soft_TopK_Mean_Score,Soft_Support_Percentile,Soft_Domain_Q05,Soft_Domain_Q10,Soft_Domain_Status,Nearest_Success_Reaction_ID,Nearest_Success_Similarity,Soft_Score_Interpretation,Stereoselectivity_Label,Stereoselectivity_Mean_Beta_Score,Stereoselectivity_Seed_Disagreement,Stereoselectivity_Vote_Count,Stereoselectivity_Skip_Reason,Pipeline_Version,Inference_UTC,Layer1_Seed0_Feasibility_Score,Layer1_Seed0_Vote,Layer1_Seed1_Feasibility_Score,Layer1_Seed1_Vote,Layer1_Seed2_Feasibility_Score,Layer1_Seed2_Vote,Layer3_Seed0_Beta_Score,Layer3_Seed0_Threshold,Layer3_Seed0_Vote,Layer3_Seed1_Beta_Score,Layer3_Seed1_Threshold,Layer3_Seed1_Vote,Layer3_Seed2_Beta_Score,Layer3_Seed2_Threshold,Layer3_Seed2_Vote,Target_Vote_Count,Ensemble_Size,Target_Stereo_Score,Recommendation_Tier,Recommendation_Level,Tier_Order,Domain_Order,Temp_Bin_20C,Diversity_Key,Overall_Target_Rank,Recommendation_Rank,Recommendation_Reason,Score_Interpretation,Wet_Lab_Use_Requirement
C2_T09,2,任务8,第二类预测任务,119,,,CC(=O)O[C@@H]1[C@@H](OCc2ccccc2)[C@H](OCc2ccc3ccccc3c2)[C@@H](COCc2ccccc2)O[C@H]1SCc1ccccc1,[N-]=[N+]=N[C@H]1[C@@H](OCN(Cc2ccccc2)C(=O)OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1OCc1ccccc1,Alpha,standard,,,,,,C2_T09::CT_40dd53484dd304d2,thioglycoside,,CT_40dd53484dd304d2,Toluene,5,N-Iodosuccinimide,5,25.0,30.0,1,1,1,1,1,0,1,31-013-CAS-3484263,31-013-CAS-3484263,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,False,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)O[C@@H]1[C@@H](OCc2ccccc2)[C@H](OCc2ccc3ccccc3c2)[C@@H](COCc2ccccc2)O[C@H]1SCc1ccccc1,[N-]=[N+]=N[C@H]1[C@@H](OCN(Cc2ccccc2)C(=O)OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1OCc1ccccc1,thioglycoside,auto_unique_free,37.0,free,1.0,1.0,0.0,0.9878584742546082,False,"[1,1,1]",feasible,0.8358935713768005,0.7690752744674683,15.95744680851064,0.7605817914009094,0.8008449077606201,in_domain,31-013-CAS-14531739,0.835894,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.096066312243541,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9881643056869508,feasible,0.9877161383628844,feasible,0.9876949787139891,feasible,0.0235522147268056,0.8049999999999999,Alpha,0.0209366511553525,0.8599999999999999,Alpha,0.2437100708484649,0.5549999999999999,Alpha,3.0,3,0.903933687756459,A,优先,0,0,1,5|5|T1,2,5,A; in_domain; 3/3 seeds support Alpha; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T09,2,任务8,第二类预测任务,119,,,CC(=O)O[C@@H]1[C@@H](OCc2ccccc2)[C@H](OCc2ccc3ccccc3c2)[C@@H](COCc2ccccc2)O[C@H]1SCc1ccccc1,[N-]=[N+]=N[C@H]1[C@@H](OCN(Cc2ccccc2)C(=O)OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1OCc1ccccc1,Alpha,standard,,,,,,C2_T09::CT_3da77e7323c1400f,thioglycoside,,CT_3da77e7323c1400f,Dichloromethane;Toluene,3;5,Trifluoromethanesulfonic acid,6,0.0,60.0,1,1,1,1,3,2,1,31-013-CAS-10549598,31-013-CAS-10549598;31-013-CAS-12676411;31-614-CAS-38021979,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,False,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)O[C@@H]1[C@@H](OCc2ccccc2)[C@H](OCc2ccc3ccccc3c2)[C@@H](COCc2ccccc2)O[C@H]1SCc1ccccc1,[N-]=[N+]=N[C@H]1[C@@H](OCN(Cc2ccccc2)C(=O)OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1OCc1ccccc1,thioglycoside,auto_unique_free,37.0,free,1.0,1.0,0.0,0.9878584742546082,False,"[1,1,1]",feasible,0.8234303593635559,0.763288676738739,12.88416075650118,0.7605817914009094,0.8008449077606201,in_domain,31-013-CAS-14531739,0.82343,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.3855212529500325,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9881643056869508,feasible,0.9877161383628844,feasible,0.9876949787139891,feasible,0.2632524669170379,0.8049999999999999,Alpha,0.4045450389385223,0.8599999999999999,Alpha,0.4887662529945373,0.5549999999999999,Alpha,3.0,3,0.6144787470499675,A,优先,0,0,0,6|3;5|T0,6,6,A; in_domain; 3/3 seeds support Alpha; template support=3,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T09,2,任务8,第二类预测任务,119,,,CC(=O)O[C@@H]1[C@@H](OCc2ccccc2)[C@H](OCc2ccc3ccccc3c2)[C@@H](COCc2ccccc2)O[C@H]1SCc1ccccc1,[N-]=[N+]=N[C@H]1[C@@H](OCN(Cc2ccccc2)C(=O)OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1OCc1ccccc1,Alpha,standard,,,,,,C2_T09::CT_93edf983fa15c975,thioglycoside,,CT_93edf983fa15c975,Dichloromethane;Toluene,3;5,Trifluoromethanesulfonic acid,6,25.0,60.0,1,1,1,1,7,3,4,31-614-CAS-34701874,31-614-CAS-34701874;31-614-CAS-34701877;31-614-CAS-34701878;31-614-CAS-34701884;31-614-CAS-34701885;31-614-CAS-36914093;31-614-CAS-36914120,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,False,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)O[C@@H]1[C@@H](OCc2ccccc2)[C@H](OCc2ccc3ccccc3c2)[C@@H](COCc2ccccc2)O[C@H]1SCc1ccccc1,[N-]=[N+]=N[C@H]1[C@@H](OCN(Cc2ccccc2)C(=O)OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1OCc1ccccc1,thioglycoside,auto_unique_free,37.0,free,1.0,1.0,0.0,0.987858513991038,False,"[1,1,1]",feasible,0.8187779784202576,0.7654209136962891,12.05673758865248,0.7605817914009094,0.8008449077606201,in_domain,31-013-CAS-14531739,0.818778,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.3555395106474558,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9881643056869508,feasible,0.987716257572174,feasible,0.9876949787139891,feasible,0.2508663833141327,0.8049999999999999,Alpha,0.3188234567642212,0.8599999999999999,Alpha,0.4969286918640136,0.5549999999999999,Alpha,3.0,3,0.6444604893525442,A,优先,0,0,1,6|3;5|T1,7,7,A; in_domain; 3/3 seeds support Alpha; template support=7,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T09,2,任务8,第二类预测任务,119,,,CC(=O)O[C@@H]1[C@@H](OCc2ccccc2)[C@H](OCc2ccc3ccccc3c2)[C@@H](COCc2ccccc2)O[C@H]1SCc1ccccc1,[N-]=[N+]=N[C@H]1[C@@H](OCN(Cc2ccccc2)C(=O)OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1OCc1ccccc1,Alpha,standard,,,,,,C2_T09::CT_a22f378e61eff999,thioglycoside,,CT_a22f378e61eff999,Dichloromethane;Diethyl ether,3;4,Trifluoromethanesulfonic acid,6,25.0,60.0,1,1,1,1,4,2,2,31-013-CAS-14723929,31-013-CAS-113679;31-013-CAS-12570626;31-013-CAS-14723929;31-013-CAS-6201072,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,False,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)O[C@@H]1[C@@H](OCc2ccccc2)[C@H](OCc2ccc3ccccc3c2)[C@@H](COCc2ccccc2)O[C@H]1SCc1ccccc1,[N-]=[N+]=N[C@H]1[C@@H](OCN(Cc2ccccc2)C(=O)OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1OCc1ccccc1,thioglycoside,auto_unique_free,37.0,free,1.0,1.0,0.0,0.9878584742546082,False,"[1,1,1]",feasible,0.8187779784202576,0.7643294334411621,12.05673758865248,0.7605817914009094,0.8008449077606201,in_domain,31-013-CAS-14531739,0.818778,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.4352565705776214,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9881643056869508,feasible,0.9877161383628844,feasible,0.9876949787139891,feasible,0.4447628557682037,0.8049999999999999,Alpha,0.5046919584274292,0.8599999999999999,Alpha,0.3563148975372314,0.5549999999999999,Alpha,3.0,3,0.5647434294223785,A,优先,0,0,1,6|3;4|T1,8,8,A; in_domain; 3/3 seeds support Alpha; template support=4,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T10,2,任务9,第二类预测任务,131,,,[N-]=[N+]=N[C@H]1C(OC(=Nc2ccccc2)C(F)(F)F)OC2CO[C@H](c3ccccc3)OC2[C@@H]1OCc1ccccc1,CCS[C@@H]1O[C@H](C(=O)OCc2ccccc2)[C@@H](O)[C@H](N=[N+]=[N-])[C@H]1NC(=O)OCC(Cl)(Cl)Cl,Beta,standard,,,,,,C2_T10::CT_0d108603ac4d4b89,trifluoroacetimidate,,CT_0d108603ac4d4b89,Dichloromethane,3,Triethylamine,4,-90.0,180.0,1,1,1,1,1,0,1,31-010-CAS-12184227,31-010-CAS-12184227,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,False,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,[N-]=[N+]=N[C@H]1C(OC(=Nc2ccccc2)C(F)(F)F)OC2CO[C@H](c3ccccc3)OC2[C@@H]1OCc1ccccc1,CCS[C@@H]1O[C@H](C(=O)OCc2ccccc2)[C@@H](O)[C@H](N=[N+]=[N-])[C@H]1NC(=O)OCC(Cl)(Cl)Cl,trifluoroacetimidate,auto_unique_free,17.0,free,1.0,1.0,0.0,0.9885946909586588,False,"[1,1,1]",feasible,0.7859291434288025,0.7338283658027649,11.627906976744184,0.7312034368515015,0.7826594114303589,in_domain,31-010-CAS-12184227,0.785929,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Beta,0.8749968210856119,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9888631105422974,feasible,0.9883739948272704,feasible,0.9885469675064088,feasible,0.8357323408126831,0.8049999999999999,Beta,0.9473145604133606,0.8599999999999999,Beta,0.8419435620307922,0.5549999999999999,Beta,3.0,3,0.8749968210856119,A,优先,0,0,-4,4|3|T-4,1,1,A; in_domain; 3/3 seeds support Beta; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T10,2,任务9,第二类预测任务,131,,,[N-]=[N+]=N[C@H]1C(OC(=Nc2ccccc2)C(F)(F)F)OC2CO[C@H](c3ccccc3)OC2[C@@H]1OCc1ccccc1,CCS[C@@H]1O[C@H](C(=O)OCc2ccccc2)[C@@H](O)[C@H](N=[N+]=[N-])[C@H]1NC(=O)OCC(Cl)(Cl)Cl,Beta,standard,,,,,,C2_T10::CT_29aa4871ce228895,trifluoroacetimidate,,CT_29aa4871ce228895,Dichloromethane,3,Trimethylsilyl triflate,3,25.0,30.0,1,1,1,1,4,0,4,31-614-CAS-38242450,31-013-CAS-18528259;31-614-CAS-24250566;31-614-CAS-38242450;31-614-CAS-42575643,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,False,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,soft_domain_borderline,[N-]=[N+]=N[C@H]1C(OC(=Nc2ccccc2)C(F)(F)F)OC2CO[C@H](c3ccccc3)OC2[C@@H]1OCc1ccccc1,CCS[C@@H]1O[C@H](C(=O)OCc2ccccc2)[C@@H](O)[C@H](N=[N+]=[N-])[C@H]1NC(=O)OCC(Cl)(Cl)Cl,trifluoroacetimidate,auto_unique_free,17.0,free,1.0,1.0,0.0,0.9885946909586588,False,"[1,1,1]",feasible,0.7673860788345337,0.7382134795188904,6.976744186046512,0.7312034368515015,0.7826594114303589,borderline,31-010-CAS-1037433,0.767386,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Beta,0.8518237471580505,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9888631105422974,feasible,0.9883739948272704,feasible,0.9885469675064088,feasible,0.9037365317344666,0.8049999999999999,Beta,0.9369434118270874,0.8599999999999999,Beta,0.7147912979125977,0.5549999999999999,Beta,3.0,3,0.8518237471580505,B,谨慎,1,1,1,3|3|T1,3,2,B; borderline; 3/3 seeds support Beta; template support=4,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T10,2,任务9,第二类预测任务,131,,,[N-]=[N+]=N[C@H]1C(OC(=Nc2ccccc2)C(F)(F)F)OC2CO[C@H](c3ccccc3)OC2[C@@H]1OCc1ccccc1,CCS[C@@H]1O[C@H](C(=O)OCc2ccccc2)[C@@H](O)[C@H](N=[N+]=[N-])[C@H]1NC(=O)OCC(Cl)(Cl)Cl,Beta,standard,,,,,,C2_T10::CT_573af354edf628d0,trifluoroacetimidate,,CT_573af354edf628d0,Dichloromethane,3,Trifluoromethanesulfonic acid,6,-78.0,60.0,1,1,1,1,1,0,1,31-010-CAS-23517749,31-010-CAS-23517749,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,False,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,soft_domain_borderline,[N-]=[N+]=N[C@H]1C(OC(=Nc2ccccc2)C(F)(F)F)OC2CO[C@H](c3ccccc3)OC2[C@@H]1OCc1ccccc1,CCS[C@@H]1O[C@H](C(=O)OCc2ccccc2)[C@@H](O)[C@H](N=[N+]=[N-])[C@H]1NC(=O)OCC(Cl)(Cl)Cl,trifluoroacetimidate,auto_unique_free,17.0,free,1.0,1.0,0.0,0.9885946909586588,False,"[1,1,1]",feasible,0.7617385387420654,0.7340278625488281,6.976744186046512,0.7312034368515015,0.7826594114303589,borderline,31-010-CAS-12184227,0.761739,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Beta,0.9580063819885254,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9888631105422974,feasible,0.9883739948272704,feasible,0.9885469675064088,feasible,0.975346863269806,0.8049999999999999,Beta,0.9860721230506896,0.8599999999999999,Beta,0.9126001596450806,0.5549999999999999,Beta,3.0,3,0.9580063819885254,B,谨慎,1,1,-4,6|3|T-4,4,3,B; borderline; 3/3 seeds support Beta; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T10,2,任务9,第二类预测任务,131,,,[N-]=[N+]=N[C@H]1C(OC(=Nc2ccccc2)C(F)(F)F)OC2CO[C@H](c3ccccc3)OC2[C@@H]1OCc1ccccc1,CCS[C@@H]1O[C@H](C(=O)OCc2ccccc2)[C@@H](O)[C@H](N=[N+]=[N-])[C@H]1NC(=O)OCC(Cl)(Cl)Cl,Beta,standard,,,,,,C2_T10::CT_2abbf3c5cb10d749,trifluoroacetimidate,,CT_2abbf3c5cb10d749,Dichloromethane,3,Sodium bicarbonate,8,-78.0,30.0,1,1,1,1,1,0,1,31-614-CAS-35275413,31-614-CAS-35275413,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,False,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,soft_domain_borderline,[N-]=[N+]=N[C@H]1C(OC(=Nc2ccccc2)C(F)(F)F)OC2CO[C@H](c3ccccc3)OC2[C@@H]1OCc1ccccc1,CCS[C@@H]1O[C@H](C(=O)OCc2ccccc2)[C@@H](O)[C@H](N=[N+]=[N-])[C@H]1NC(=O)OCC(Cl)(Cl)Cl,trifluoroacetimidate,auto_unique_free,17.0,free,1.0,1.0,0.0,0.9885946909586588,False,"[1,1,1]",feasible,0.756123423576355,0.7285342812538147,6.976744186046512,0.7312034368515015,0.7826594114303589,borderline,31-010-CAS-4396207,0.756123,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Beta,0.852880616982778,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9888631105422974,feasible,0.9883739948272704,feasible,0.9885469675064088,feasible,0.9445728659629822,0.8049999999999999,Beta,0.9763855934143066,0.8599999999999999,Beta,0.6376833915710449,0.5549999999999999,Beta,3.0,3,0.852880616982778,B,谨慎,1,1,-4,8|3|T-4,6,4,B; borderline; 3/3 seeds support Beta; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T10,2,任务9,第二类预测任务,131,,,[N-]=[N+]=N[C@H]1C(OC(=Nc2ccccc2)C(F)(F)F)OC2CO[C@H](c3ccccc3)OC2[C@@H]1OCc1ccccc1,CCS[C@@H]1O[C@H](C(=O)OCc2ccccc2)[C@@H](O)[C@H](N=[N+]=[N-])[C@H]1NC(=O)OCC(Cl)(Cl)Cl,Beta,standard,,,,,,C2_T10::CT_a0b0e56b65e24ecf,trifluoroacetimidate,,CT_a0b0e56b65e24ecf,Dichloromethane;Methanol,3;7,Potassium carbonate,27,0.0,30.0,1,1,1,1,1,0,1,31-010-CAS-927587,31-010-CAS-927587,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,False,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,soft_domain_borderline,[N-]=[N+]=N[C@H]1C(OC(=Nc2ccccc2)C(F)(F)F)OC2CO[C@H](c3ccccc3)OC2[C@@H]1OCc1ccccc1,CCS[C@@H]1O[C@H](C(=O)OCc2ccccc2)[C@@H](O)[C@H](N=[N+]=[N-])[C@H]1NC(=O)OCC(Cl)(Cl)Cl,trifluoroacetimidate,auto_unique_free,17.0,free,1.0,1.0,0.0,0.9885946909586588,False,"[1,1,1]",feasible,0.7551969289779663,0.7182743549346924,6.976744186046512,0.7312034368515015,0.7826594114303589,borderline,31-013-CAS-4821839,0.755197,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Beta,0.9465274016062418,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9888631105422974,feasible,0.9883739948272704,feasible,0.9885469675064088,feasible,0.981559991836548,0.8049999999999999,Beta,0.934795379638672,0.8599999999999999,Beta,0.923226833343506,0.5549999999999999,Beta,3.0,3,0.9465274016062418,B,谨慎,1,1,0,27|3;7|T0,7,5,B; borderline; 3/3 seeds support Beta; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T10,2,任务9,第二类预测任务,131,,,[N-]=[N+]=N[C@H]1C(OC(=Nc2ccccc2)C(F)(F)F)OC2CO[C@H](c3ccccc3)OC2[C@@H]1OCc1ccccc1,CCS[C@@H]1O[C@H](C(=O)OCc2ccccc2)[C@@H](O)[C@H](N=[N+]=[N-])[C@H]1NC(=O)OCC(Cl)(Cl)Cl,Beta,standard,,,,,,C2_T10::CT_150815b025f6c1a8,trifluoroacetimidate,,CT_150815b025f6c1a8,Dichloromethane,3,Triethylamine,4,-70.0,60.0,1,1,1,1,1,0,1,31-013-CAS-9679278,31-013-CAS-9679278,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,False,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,soft_domain_borderline,[N-]=[N+]=N[C@H]1C(OC(=Nc2ccccc2)C(F)(F)F)OC2CO[C@H](c3ccccc3)OC2[C@@H]1OCc1ccccc1,CCS[C@@H]1O[C@H](C(=O)OCc2ccccc2)[C@@H](O)[C@H](N=[N+]=[N-])[C@H]1NC(=O)OCC(Cl)(Cl)Cl,trifluoroacetimidate,auto_unique_free,17.0,free,1.0,1.0,0.0,0.9885946909586588,False,"[1,1,1]",feasible,0.7771934866905212,0.7394289970397949,8.13953488372093,0.7312034368515015,0.7826594114303589,borderline,31-010-CAS-12184227,0.777193,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Beta,0.8883899847666422,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9888631105422974,feasible,0.9883739948272704,feasible,0.9885469675064088,feasible,0.8523239493370056,0.8049999999999999,Beta,0.9739524722099304,0.8599999999999999,Beta,0.8388935327529907,0.5549999999999999,Beta,3.0,3,0.8883899847666422,B,谨慎,1,1,-4,4|3|T-4,2,6,B; borderline; 3/3 seeds support Beta; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T10,2,任务9,第二类预测任务,131,,,[N-]=[N+]=N[C@H]1C(OC(=Nc2ccccc2)C(F)(F)F)OC2CO[C@H](c3ccccc3)OC2[C@@H]1OCc1ccccc1,CCS[C@@H]1O[C@H](C(=O)OCc2ccccc2)[C@@H](O)[C@H](N=[N+]=[N-])[C@H]1NC(=O)OCC(Cl)(Cl)Cl,Beta,standard,,,,,,C2_T10::CT_79d97c0c3b0b62b0,trifluoroacetimidate,,CT_79d97c0c3b0b62b0,Dichloromethane,3,Trimethylsilyl triflate,3,25.0,20.0,1,1,1,1,2,0,2,31-010-CAS-18600277,31-010-CAS-18600274;31-010-CAS-18600277,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,False,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,soft_domain_borderline,[N-]=[N+]=N[C@H]1C(OC(=Nc2ccccc2)C(F)(F)F)OC2CO[C@H](c3ccccc3)OC2[C@@H]1OCc1ccccc1,CCS[C@@H]1O[C@H](C(=O)OCc2ccccc2)[C@@H](O)[C@H](N=[N+]=[N-])[C@H]1NC(=O)OCC(Cl)(Cl)Cl,trifluoroacetimidate,auto_unique_free,17.0,free,1.0,1.0,0.0,0.9885946909586588,False,"[1,1,1]",feasible,0.7615556120872498,0.7351149320602417,6.976744186046512,0.7312034368515015,0.7826594114303589,borderline,31-010-CAS-1037433,0.761556,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Beta,0.8775599002838135,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9888631105422974,feasible,0.9883739948272704,feasible,0.9885469675064088,feasible,0.9136278033256532,0.8049999999999999,Beta,0.9242114424705504,0.8599999999999999,Beta,0.7948404550552368,0.5549999999999999,Beta,3.0,3,0.8775599002838135,B,谨慎,1,1,1,3|3|T1,5,7,B; borderline; 3/3 seeds support Beta; template support=2,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C2_T10,2,任务9,第二类预测任务,131,,,[N-]=[N+]=N[C@H]1C(OC(=Nc2ccccc2)C(F)(F)F)OC2CO[C@H](c3ccccc3)OC2[C@@H]1OCc1ccccc1,CCS[C@@H]1O[C@H](C(=O)OCc2ccccc2)[C@@H](O)[C@H](N=[N+]=[N-])[C@H]1NC(=O)OCC(Cl)(Cl)Cl,Beta,standard,,,,,,C2_T10::CT_7af93e3a497263ad,trifluoroacetimidate,,CT_7af93e3a497263ad,Dichloromethane,3,Trimethylsilyl triflate,3,-78.0,150.0,1,1,1,1,1,0,1,31-010-CAS-19429741,31-010-CAS-19429741,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,False,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,layer3_seed_disagreement;soft_domain_borderline,[N-]=[N+]=N[C@H]1C(OC(=Nc2ccccc2)C(F)(F)F)OC2CO[C@H](c3ccccc3)OC2[C@@H]1OCc1ccccc1,CCS[C@@H]1O[C@H](C(=O)OCc2ccccc2)[C@@H](O)[C@H](N=[N+]=[N-])[C@H]1NC(=O)OCC(Cl)(Cl)Cl,trifluoroacetimidate,auto_unique_free,17.0,free,1.0,1.0,0.0,0.9885946909586588,False,"[1,1,1]",feasible,0.769637942314148,0.7364976406097412,8.13953488372093,0.7312034368515015,0.7826594114303589,borderline,31-010-CAS-12184227,0.769638,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Beta,0.8155157367388407,True,2/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9888631105422974,feasible,0.9883739948272704,feasible,0.9885469675064088,feasible,0.9522439241409302,0.8049999999999999,Beta,0.9432356953620912,0.8599999999999999,Beta,0.551067590713501,0.5549999999999999,Alpha,2.0,3,0.8155157367388407,C_EXPLORATORY,探索,2,1,-4,3|3|T-4,8,8,C_EXPLORATORY; borderline; 2/3 seeds support Beta; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
