ID,Reaction_ID,donor_mol_wt,donor_heavy_atom_count,donor_hetero_atom_count,donor_h_bond_acceptors,donor_h_bond_donors,donor_tpsa,donor_mol_log_p,donor_fraction_csp3,donor_rotatable_bond_count,donor_ring_count,donor_aliphatic_ring_count,donor_aromatic_ring_count,donor_specified_stereo_centers,donor_unspecified_stereo_centers,donor_oxygen_count,donor_nitrogen_count,donor_sulfur_count,donor_silicon_count,donor_halogen_count,acceptor_mol_wt,acceptor_heavy_atom_count,acceptor_hetero_atom_count,acceptor_h_bond_acceptors,acceptor_h_bond_donors,acceptor_tpsa,acceptor_mol_log_p,acceptor_fraction_csp3,acceptor_rotatable_bond_count,acceptor_ring_count,acceptor_aliphatic_ring_count,acceptor_aromatic_ring_count,acceptor_specified_stereo_centers,acceptor_unspecified_stereo_centers,acceptor_oxygen_count,acceptor_nitrogen_count,acceptor_sulfur_count,acceptor_silicon_count,acceptor_halogen_count
375,31-010-CAS-3773168,1158.438,80.0,23.0,18.0,2.0,237.08,7.08977,0.31578946,20.0,8.0,3.0,5.0,9.0,1.0,16.0,4.0,0.0,0.0,3.0,683.878,49.0,11.0,8.0,1.0,124.37,6.1471,0.36842105,14.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
376,31-010-CAS-21359671,1158.438,80.0,23.0,18.0,2.0,237.08,7.08977,0.31578946,20.0,8.0,3.0,5.0,9.0,1.0,16.0,4.0,0.0,0.0,3.0,667.835,48.0,11.0,8.0,1.0,132.21,5.7787,0.3243243,12.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
377,31-010-CAS-12272978,1158.438,80.0,23.0,18.0,2.0,237.08,7.08977,0.31578946,20.0,8.0,3.0,5.0,9.0,1.0,16.0,4.0,0.0,0.0,3.0,667.835,48.0,11.0,8.0,1.0,132.21,5.7787,0.3243243,12.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
378,31-010-CAS-21359668,1158.438,80.0,23.0,18.0,2.0,237.08,7.08977,0.31578946,20.0,8.0,3.0,5.0,9.0,1.0,16.0,4.0,0.0,0.0,3.0,669.851,48.0,11.0,8.0,1.0,124.37,6.0093,0.35135135,13.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
379,31-010-CAS-5890484,1158.438,80.0,23.0,18.0,2.0,237.08,7.08977,0.31578946,20.0,8.0,3.0,5.0,9.0,1.0,16.0,4.0,0.0,0.0,3.0,669.851,48.0,11.0,8.0,1.0,124.37,6.0093,0.35135135,13.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
380,31-010-CAS-7551010,2021.585,145.0,27.0,23.0,1.0,245.83,20.62087,0.31355932,48.0,18.0,5.0,13.0,20.0,0.0,22.0,2.0,0.0,0.0,3.0,595.648,44.0,9.0,8.0,1.0,103.76,4.6268,0.25714287,11.0,6.0,2.0,4.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0
381,31-010-CAS-14562744,727.002,48.0,18.0,11.0,1.0,203.05,6.68557,0.53333336,12.0,4.0,2.0,2.0,10.0,0.0,8.0,7.0,0.0,0.0,3.0,584.699,41.0,13.0,9.0,1.0,163.9,5.5038,0.5714286,12.0,4.0,2.0,2.0,10.0,0.0,6.0,6.0,1.0,0.0,0.0
382,31-010-CAS-1241212,972.174,64.0,25.0,21.0,2.0,283.2,2.06187,0.61538464,18.0,3.0,2.0,1.0,11.0,0.0,20.0,2.0,0.0,0.0,3.0,908.061,67.0,13.0,11.0,1.0,152.06,9.2678,0.33333334,23.0,8.0,2.0,6.0,10.0,0.0,10.0,3.0,0.0,0.0,0.0
383,31-010-CAS-5251218,1764.363,122.0,29.0,25.0,1.0,245.37,16.90337,0.4516129,45.0,11.0,3.0,8.0,15.0,0.0,24.0,1.0,0.0,1.0,3.0,1828.277,130.0,28.0,25.0,1.0,319.36,22.76348,0.61764705,71.0,8.0,2.0,6.0,12.0,1.0,23.0,4.0,0.0,0.0,0.0
384,31-010-CAS-5898048,1295.581,85.0,21.0,14.0,1.0,199.05,12.90157,0.328125,22.0,9.0,2.0,7.0,9.0,1.0,12.0,4.0,0.0,1.0,4.0,886.043,64.0,15.0,12.0,1.0,176.97,6.5046,0.3469388,15.0,8.0,3.0,5.0,10.0,0.0,11.0,3.0,0.0,1.0,0.0
385,31-614-CAS-34295243,976.347,67.0,16.0,12.0,2.0,145.25,8.77737,0.37254903,18.0,8.0,3.0,5.0,11.0,0.0,11.0,2.0,0.0,0.0,3.0,1115.33,82.0,15.0,13.0,2.0,161.94,10.1225,0.3432836,29.0,9.0,2.0,7.0,10.0,0.0,13.0,2.0,0.0,0.0,0.0
386,31-010-CAS-14220855,1083.455,75.0,17.0,14.0,1.0,159.52,10.53257,0.3275862,23.0,8.0,2.0,6.0,10.0,0.0,13.0,1.0,0.0,0.0,3.0,948.126,70.0,13.0,11.0,1.0,152.06,9.8649,0.33333334,25.0,8.0,2.0,6.0,11.0,0.0,10.0,3.0,0.0,0.0,0.0
387,31-010-CAS-4841724,1762.347,122.0,29.0,25.0,1.0,245.37,16.35057,0.4516129,44.0,11.0,3.0,8.0,15.0,0.0,24.0,1.0,0.0,1.0,3.0,1828.277,130.0,28.0,25.0,1.0,319.36,22.76348,0.61764705,71.0,8.0,2.0,6.0,12.0,1.0,23.0,4.0,0.0,0.0,0.0
388,31-010-CAS-16587017,2007.716,141.0,29.0,24.0,2.0,271.69,20.13167,0.42857143,51.0,14.0,4.0,10.0,20.0,0.0,23.0,2.0,0.0,1.0,3.0,948.126,70.0,13.0,11.0,1.0,152.06,9.8649,0.33333334,25.0,8.0,2.0,6.0,11.0,0.0,10.0,3.0,0.0,0.0,0.0
389,31-010-CAS-4250253,924.086,60.0,26.0,22.0,2.0,300.27,0.40817,0.7058824,16.0,2.0,2.0,0.0,10.0,1.0,21.0,2.0,0.0,0.0,3.0,1522.791,107.0,29.0,23.0,2.0,329.73,10.8929,0.2948718,30.0,11.0,3.0,8.0,15.0,0.0,22.0,4.0,0.0,0.0,3.0
390,31-010-CAS-2606532,1164.269,78.0,29.0,22.0,2.0,300.27,4.83227,0.42857143,19.0,5.0,2.0,3.0,10.0,1.0,21.0,2.0,0.0,0.0,6.0,1412.753,102.0,20.0,18.0,2.0,197.01,12.6087,0.40243903,37.0,11.0,3.0,8.0,15.0,0.0,18.0,1.0,0.0,1.0,0.0
391,31-010-CAS-17658048,1212.693,84.0,18.0,13.0,1.0,153.53,11.29727,0.3181818,19.0,11.0,4.0,7.0,11.0,0.0,12.0,2.0,0.0,1.0,3.0,890.084,64.0,15.0,13.0,1.0,178.36,8.8235,0.7346939,13.0,9.0,7.0,2.0,14.0,0.0,12.0,3.0,0.0,0.0,0.0
392,31-010-CAS-12999057,1212.693,84.0,18.0,13.0,1.0,153.53,11.29727,0.3181818,19.0,11.0,4.0,7.0,11.0,0.0,12.0,2.0,0.0,1.0,3.0,890.084,64.0,15.0,13.0,1.0,178.36,8.8235,0.7346939,13.0,9.0,7.0,2.0,14.0,0.0,12.0,3.0,0.0,0.0,0.0
393,31-010-CAS-7845848,1168.335,79.0,28.0,24.0,2.0,326.57,3.83307,0.43137255,21.0,5.0,2.0,3.0,11.0,0.0,23.0,2.0,0.0,0.0,3.0,1506.998,109.0,18.0,16.0,2.0,178.55,16.6303,0.46153846,46.0,11.0,3.0,8.0,15.0,0.0,16.0,1.0,0.0,1.0,0.0
394,31-010-CAS-2020028,1136.819,77.0,23.0,17.0,1.0,242.42,9.94017,0.35185185,20.0,8.0,3.0,5.0,10.0,0.0,15.0,4.0,0.0,0.0,4.0,2380.658,168.0,50.0,41.0,1.0,578.58,14.9715,0.41525424,55.0,16.0,6.0,10.0,30.0,0.0,38.0,9.0,0.0,0.0,3.0
395,31-010-CAS-16587037,2440.232,173.0,34.0,29.0,2.0,317.84,24.62937,0.41007194,63.0,18.0,5.0,13.0,25.0,0.0,28.0,2.0,0.0,1.0,3.0,948.126,70.0,13.0,11.0,1.0,152.06,9.8649,0.33333334,25.0,8.0,2.0,6.0,11.0,0.0,10.0,3.0,0.0,0.0,0.0
396,31-010-CAS-13613184,2440.232,173.0,34.0,29.0,2.0,317.84,24.62937,0.41007194,63.0,18.0,5.0,13.0,25.0,0.0,28.0,2.0,0.0,1.0,3.0,948.126,70.0,13.0,11.0,1.0,152.06,9.8649,0.33333334,25.0,8.0,2.0,6.0,11.0,0.0,10.0,3.0,0.0,0.0,0.0
397,31-010-CAS-11660554,1136.819,77.0,23.0,17.0,1.0,242.42,9.94017,0.35185185,20.0,8.0,3.0,5.0,10.0,0.0,15.0,4.0,0.0,0.0,4.0,876.312,62.0,18.0,15.0,1.0,212.5,5.6903,0.38636363,19.0,6.0,2.0,4.0,10.0,0.0,14.0,3.0,0.0,0.0,1.0
398,31-010-CAS-827960,1582.191,110.0,23.0,19.0,1.0,205.67,17.00557,0.41379312,37.0,11.0,3.0,8.0,15.0,0.0,18.0,1.0,0.0,1.0,3.0,948.126,70.0,13.0,11.0,1.0,152.06,9.8649,0.33333334,25.0,8.0,2.0,6.0,11.0,0.0,10.0,3.0,0.0,0.0,0.0
399,31-010-CAS-3930999,1582.191,110.0,23.0,19.0,1.0,205.67,17.00557,0.41379312,37.0,11.0,3.0,8.0,15.0,0.0,18.0,1.0,0.0,1.0,3.0,948.126,70.0,13.0,11.0,1.0,152.06,9.8649,0.33333334,25.0,8.0,2.0,6.0,11.0,0.0,10.0,3.0,0.0,0.0,0.0
400,31-010-CAS-15131203,1136.819,77.0,23.0,17.0,1.0,242.42,9.94017,0.35185185,20.0,8.0,3.0,5.0,10.0,0.0,15.0,4.0,0.0,0.0,4.0,1628.485,115.0,34.0,28.0,1.0,395.54,10.3309,0.4074074,37.0,11.0,4.0,7.0,20.0,0.0,26.0,6.0,0.0,0.0,2.0
401,31-010-CAS-8102873,1193.804,80.0,19.0,14.0,1.0,151.68,13.34047,0.47540984,22.0,8.0,3.0,5.0,10.0,0.0,13.0,1.0,0.0,2.0,3.0,513.704,36.0,8.0,6.0,1.0,96.68,6.647,0.5714286,16.0,3.0,1.0,2.0,5.0,0.0,4.0,3.0,1.0,0.0,0.0
402,31-010-CAS-11953075,870.209,56.0,22.0,16.0,1.0,233.19,5.43967,0.6764706,14.0,3.0,2.0,1.0,10.0,0.0,14.0,4.0,0.0,1.0,3.0,762.209,53.0,17.0,14.0,1.0,203.27,3.9015,0.5277778,19.0,4.0,2.0,2.0,10.0,0.0,13.0,3.0,0.0,0.0,1.0
403,31-010-CAS-1177690,870.209,56.0,22.0,16.0,1.0,233.19,5.43967,0.6764706,14.0,3.0,2.0,1.0,10.0,0.0,14.0,4.0,0.0,1.0,3.0,762.209,53.0,17.0,14.0,1.0,203.27,3.9015,0.5277778,19.0,4.0,2.0,2.0,10.0,0.0,13.0,3.0,0.0,0.0,1.0
404,31-010-CAS-22593839,1136.819,77.0,23.0,17.0,1.0,242.42,9.94017,0.35185185,20.0,8.0,3.0,5.0,10.0,0.0,15.0,4.0,0.0,0.0,4.0,876.312,62.0,18.0,15.0,1.0,212.5,5.6903,0.38636363,19.0,6.0,2.0,4.0,10.0,0.0,14.0,3.0,0.0,0.0,1.0
405,31-010-CAS-349106,1136.819,77.0,23.0,17.0,1.0,242.42,9.94017,0.35185185,20.0,8.0,3.0,5.0,10.0,0.0,15.0,4.0,0.0,0.0,4.0,876.312,62.0,18.0,15.0,1.0,212.5,5.6903,0.38636363,19.0,6.0,2.0,4.0,10.0,0.0,14.0,3.0,0.0,0.0,1.0
406,31-010-CAS-18971959,1159.509,81.0,18.0,15.0,1.0,176.59,11.46667,0.26984128,23.0,9.0,2.0,7.0,10.0,0.0,14.0,1.0,0.0,0.0,3.0,521.591,37.0,9.0,8.0,2.0,105.53,3.1156,0.2857143,8.0,5.0,2.0,3.0,5.0,0.0,7.0,1.0,1.0,0.0,0.0
407,31-010-CAS-3719247,1138.451,79.0,21.0,16.0,1.0,233.19,10.76877,0.3275862,23.0,8.0,2.0,6.0,9.0,1.0,14.0,4.0,0.0,0.0,3.0,413.43,30.0,9.0,7.0,1.0,122.98,2.8399,0.3809524,8.0,3.0,1.0,2.0,5.0,0.0,6.0,3.0,0.0,0.0,0.0
408,31-010-CAS-10954471,1138.451,79.0,21.0,16.0,1.0,233.19,10.76877,0.3275862,23.0,8.0,2.0,6.0,9.0,1.0,14.0,4.0,0.0,0.0,3.0,413.43,30.0,9.0,7.0,1.0,122.98,2.8399,0.3809524,8.0,3.0,1.0,2.0,5.0,0.0,6.0,3.0,0.0,0.0,0.0
409,31-010-CAS-9822906,870.209,56.0,22.0,16.0,1.0,233.19,5.43967,0.6764706,14.0,3.0,2.0,1.0,10.0,0.0,14.0,4.0,0.0,1.0,3.0,783.828,56.0,17.0,15.0,1.0,220.34,4.0319,0.53846157,21.0,4.0,2.0,2.0,10.0,0.0,14.0,3.0,0.0,0.0,0.0
410,31-010-CAS-3385661,870.209,56.0,22.0,16.0,1.0,233.19,5.43967,0.6764706,14.0,3.0,2.0,1.0,10.0,0.0,14.0,4.0,0.0,1.0,3.0,783.828,56.0,17.0,15.0,1.0,220.34,4.0319,0.53846157,21.0,4.0,2.0,2.0,10.0,0.0,14.0,3.0,0.0,0.0,0.0
411,31-010-CAS-17927199,1574.215,110.0,21.0,17.0,1.0,171.53,17.84877,0.38202247,37.0,12.0,3.0,9.0,15.0,0.0,16.0,1.0,0.0,1.0,3.0,1028.212,76.0,14.0,12.0,1.0,161.29,10.8877,0.32258064,26.0,9.0,2.0,7.0,11.0,0.0,11.0,3.0,0.0,0.0,0.0
412,31-010-CAS-16587044,2440.232,173.0,34.0,29.0,2.0,317.84,24.62937,0.41007194,63.0,18.0,5.0,13.0,25.0,0.0,28.0,2.0,0.0,1.0,3.0,948.126,70.0,13.0,11.0,1.0,152.06,9.8649,0.33333334,25.0,8.0,2.0,6.0,11.0,0.0,10.0,3.0,0.0,0.0,0.0
413,31-010-CAS-13878801,1008.204,66.0,27.0,23.0,1.0,308.55,1.69327,0.71794873,16.0,2.0,2.0,0.0,11.0,0.0,22.0,2.0,0.0,0.0,3.0,541.625,39.0,8.0,7.0,2.0,96.3,4.2602,0.22580644,7.0,6.0,2.0,4.0,5.0,0.0,6.0,1.0,1.0,0.0,0.0
414,31-010-CAS-5438768,918.297,60.0,21.0,15.0,1.0,216.12,7.09337,0.5897436,16.0,4.0,2.0,2.0,10.0,0.0,13.0,4.0,0.0,1.0,3.0,783.828,56.0,17.0,15.0,1.0,220.34,4.0319,0.53846157,21.0,4.0,2.0,2.0,10.0,0.0,14.0,3.0,0.0,0.0,0.0
415,31-010-CAS-7038974,1630.279,114.0,22.0,18.0,1.0,188.6,18.65927,0.39130434,39.0,12.0,3.0,9.0,15.0,0.0,17.0,1.0,0.0,1.0,3.0,948.126,70.0,13.0,11.0,1.0,152.06,9.8649,0.33333334,25.0,8.0,2.0,6.0,11.0,0.0,10.0,3.0,0.0,0.0,0.0
416,31-010-CAS-8748980,1136.819,77.0,23.0,17.0,1.0,242.42,9.94017,0.35185185,20.0,8.0,3.0,5.0,10.0,0.0,15.0,4.0,0.0,0.0,4.0,1628.485,115.0,34.0,28.0,1.0,395.54,10.3309,0.4074074,37.0,11.0,4.0,7.0,20.0,0.0,26.0,6.0,0.0,0.0,2.0
417,31-010-CAS-8366001,1104.292,74.0,27.0,23.0,2.0,317.34,3.34527,0.5106383,21.0,4.0,2.0,2.0,10.0,1.0,22.0,2.0,0.0,0.0,3.0,1382.727,100.0,19.0,17.0,2.0,187.78,12.6001,0.39506173,36.0,11.0,3.0,8.0,15.0,0.0,17.0,1.0,0.0,1.0,0.0
418,31-010-CAS-7849619,1397.567,95.0,34.0,29.0,3.0,400.43,3.39947,0.4918033,25.0,6.0,3.0,3.0,15.0,1.0,28.0,3.0,0.0,0.0,3.0,2100.495,152.0,32.0,29.0,3.0,341.93,15.9768,0.40833333,53.0,16.0,5.0,11.0,25.0,0.0,29.0,2.0,0.0,1.0,0.0
419,31-010-CAS-16582633,1097.438,76.0,18.0,15.0,1.0,176.59,10.17277,0.31034482,22.0,8.0,2.0,6.0,9.0,1.0,14.0,1.0,0.0,0.0,3.0,495.62,36.0,8.0,6.0,1.0,105.91,5.7064,0.5,16.0,3.0,1.0,2.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0
420,31-010-CAS-21359657,1020.36,70.0,19.0,14.0,1.0,191.21,9.60437,0.37254903,22.0,7.0,2.0,5.0,9.0,1.0,12.0,4.0,0.0,0.0,3.0,683.878,49.0,11.0,8.0,1.0,124.37,6.1471,0.36842105,14.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
421,31-010-CAS-7785607,1020.36,70.0,19.0,14.0,1.0,191.21,9.60437,0.37254903,22.0,7.0,2.0,5.0,9.0,1.0,12.0,4.0,0.0,0.0,3.0,683.878,49.0,11.0,8.0,1.0,124.37,6.1471,0.36842105,14.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
422,31-010-CAS-21359658,1020.36,70.0,19.0,14.0,1.0,191.21,9.60437,0.37254903,22.0,7.0,2.0,5.0,9.0,1.0,12.0,4.0,0.0,0.0,3.0,669.851,48.0,11.0,8.0,1.0,124.37,6.0093,0.35135135,13.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
423,31-010-CAS-9917911,1020.36,70.0,19.0,14.0,1.0,191.21,9.60437,0.37254903,22.0,7.0,2.0,5.0,9.0,1.0,12.0,4.0,0.0,0.0,3.0,669.851,48.0,11.0,8.0,1.0,124.37,6.0093,0.35135135,13.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
424,31-010-CAS-21359661,1020.36,70.0,19.0,14.0,1.0,191.21,9.60437,0.37254903,22.0,7.0,2.0,5.0,9.0,1.0,12.0,4.0,0.0,0.0,3.0,667.835,48.0,11.0,8.0,1.0,132.21,5.7787,0.3243243,12.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
425,31-010-CAS-790434,1020.36,70.0,19.0,14.0,1.0,191.21,9.60437,0.37254903,22.0,7.0,2.0,5.0,9.0,1.0,12.0,4.0,0.0,0.0,3.0,667.835,48.0,11.0,8.0,1.0,132.21,5.7787,0.3243243,12.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
426,31-010-CAS-21359662,1020.36,70.0,19.0,14.0,1.0,191.21,9.60437,0.37254903,22.0,7.0,2.0,5.0,9.0,1.0,12.0,4.0,0.0,0.0,3.0,653.808,47.0,11.0,8.0,1.0,132.21,5.6409,0.30555555,11.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
427,31-010-CAS-2953436,1020.36,70.0,19.0,14.0,1.0,191.21,9.60437,0.37254903,22.0,7.0,2.0,5.0,9.0,1.0,12.0,4.0,0.0,0.0,3.0,653.808,47.0,11.0,8.0,1.0,132.21,5.6409,0.30555555,11.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
428,31-010-CAS-21359659,1004.317,69.0,19.0,14.0,1.0,199.05,9.23597,0.34,20.0,7.0,2.0,5.0,9.0,1.0,12.0,4.0,0.0,0.0,3.0,683.878,49.0,11.0,8.0,1.0,124.37,6.1471,0.36842105,14.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
429,31-010-CAS-12041024,1004.317,69.0,19.0,14.0,1.0,199.05,9.23597,0.34,20.0,7.0,2.0,5.0,9.0,1.0,12.0,4.0,0.0,0.0,3.0,683.878,49.0,11.0,8.0,1.0,124.37,6.1471,0.36842105,14.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
430,31-010-CAS-1018725,1034.343,71.0,20.0,15.0,1.0,208.28,9.24457,0.3529412,21.0,7.0,2.0,5.0,9.0,1.0,13.0,4.0,0.0,0.0,3.0,683.878,49.0,11.0,8.0,1.0,124.37,6.1471,0.36842105,14.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
431,31-010-CAS-21359681,1034.343,71.0,20.0,15.0,1.0,208.28,9.24457,0.3529412,21.0,7.0,2.0,5.0,9.0,1.0,13.0,4.0,0.0,0.0,3.0,667.835,48.0,11.0,8.0,1.0,132.21,5.7787,0.3243243,12.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
432,31-010-CAS-9811894,1034.343,71.0,20.0,15.0,1.0,208.28,9.24457,0.3529412,21.0,7.0,2.0,5.0,9.0,1.0,13.0,4.0,0.0,0.0,3.0,667.835,48.0,11.0,8.0,1.0,132.21,5.7787,0.3243243,12.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
433,31-010-CAS-21359664,1004.317,69.0,19.0,14.0,1.0,199.05,9.23597,0.34,20.0,7.0,2.0,5.0,9.0,1.0,12.0,4.0,0.0,0.0,3.0,653.808,47.0,11.0,8.0,1.0,132.21,5.6409,0.30555555,11.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
434,31-010-CAS-7177221,1004.317,69.0,19.0,14.0,1.0,199.05,9.23597,0.34,20.0,7.0,2.0,5.0,9.0,1.0,12.0,4.0,0.0,0.0,3.0,653.808,47.0,11.0,8.0,1.0,132.21,5.6409,0.30555555,11.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
435,31-010-CAS-21359660,1004.317,69.0,19.0,14.0,1.0,199.05,9.23597,0.34,20.0,7.0,2.0,5.0,9.0,1.0,12.0,4.0,0.0,0.0,3.0,669.851,48.0,11.0,8.0,1.0,124.37,6.0093,0.35135135,13.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
436,31-010-CAS-14174102,1004.317,69.0,19.0,14.0,1.0,199.05,9.23597,0.34,20.0,7.0,2.0,5.0,9.0,1.0,12.0,4.0,0.0,0.0,3.0,669.851,48.0,11.0,8.0,1.0,124.37,6.0093,0.35135135,13.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
437,31-010-CAS-21359675,1034.343,71.0,20.0,15.0,1.0,208.28,9.24457,0.3529412,21.0,7.0,2.0,5.0,9.0,1.0,13.0,4.0,0.0,0.0,3.0,669.851,48.0,11.0,8.0,1.0,124.37,6.0093,0.35135135,13.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
438,31-010-CAS-5259024,1034.343,71.0,20.0,15.0,1.0,208.28,9.24457,0.3529412,21.0,7.0,2.0,5.0,9.0,1.0,13.0,4.0,0.0,0.0,3.0,669.851,48.0,11.0,8.0,1.0,124.37,6.0093,0.35135135,13.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
439,31-010-CAS-21359682,1034.343,71.0,20.0,15.0,1.0,208.28,9.24457,0.3529412,21.0,7.0,2.0,5.0,9.0,1.0,13.0,4.0,0.0,0.0,3.0,653.808,47.0,11.0,8.0,1.0,132.21,5.6409,0.30555555,11.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
440,31-010-CAS-11950124,1034.343,71.0,20.0,15.0,1.0,208.28,9.24457,0.3529412,21.0,7.0,2.0,5.0,9.0,1.0,13.0,4.0,0.0,0.0,3.0,653.808,47.0,11.0,8.0,1.0,132.21,5.6409,0.30555555,11.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
441,31-010-CAS-8693853,1131.543,79.0,16.0,13.0,1.0,142.45,12.18627,0.3015873,25.0,9.0,2.0,7.0,9.0,1.0,12.0,1.0,0.0,0.0,3.0,277.28,20.0,7.0,5.0,1.0,96.68,1.3667,0.53846157,4.0,3.0,2.0,1.0,5.0,0.0,4.0,3.0,0.0,0.0,0.0
442,31-010-CAS-3951292,1138.451,79.0,21.0,16.0,1.0,233.19,10.76877,0.3275862,23.0,8.0,2.0,6.0,9.0,1.0,14.0,4.0,0.0,0.0,3.0,2085.156,152.0,41.0,35.0,1.0,523.2,14.9697,0.3783784,50.0,15.0,5.0,10.0,25.0,0.0,32.0,9.0,0.0,0.0,0.0
443,31-010-CAS-13389656,892.186,60.0,19.0,14.0,1.0,199.05,7.28027,0.4878049,13.0,6.0,3.0,3.0,10.0,1.0,12.0,4.0,0.0,0.0,3.0,1559.723,113.0,28.0,25.0,2.0,332.51,10.3158,0.44705883,35.0,11.0,4.0,7.0,20.0,0.0,24.0,4.0,0.0,0.0,0.0
444,31-010-CAS-1525880,850.105,57.0,19.0,14.0,1.0,199.05,6.25407,0.4473684,13.0,6.0,3.0,3.0,11.0,0.0,12.0,4.0,0.0,0.0,3.0,699.71,50.0,16.0,14.0,1.0,203.27,2.9024,0.5,16.0,4.0,2.0,2.0,10.0,0.0,13.0,3.0,0.0,0.0,0.0
445,31-010-CAS-12982389,950.222,64.0,21.0,16.0,1.0,233.19,6.63767,0.4651163,20.0,5.0,2.0,3.0,10.0,0.0,14.0,4.0,0.0,0.0,3.0,403.508,27.0,11.0,8.0,1.0,140.05,2.2677,0.875,6.0,1.0,1.0,0.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
446,31-010-CAS-12107099,950.222,64.0,21.0,16.0,1.0,233.19,6.63767,0.4651163,20.0,5.0,2.0,3.0,10.0,0.0,14.0,4.0,0.0,0.0,3.0,403.508,27.0,11.0,8.0,1.0,140.05,2.2677,0.875,6.0,1.0,1.0,0.0,5.0,0.0,7.0,3.0,0.0,1.0,0.0
447,31-614-CAS-31540777,672.989,45.0,11.0,8.0,1.0,88.46,7.52217,0.32352942,9.0,6.0,2.0,4.0,6.0,0.0,7.0,1.0,0.0,0.0,3.0,986.047,73.0,17.0,13.0,1.0,208.36,7.4266,0.2857143,19.0,10.0,4.0,6.0,10.0,0.0,12.0,5.0,0.0,0.0,0.0
448,31-010-CAS-13639242,850.105,57.0,19.0,14.0,1.0,199.05,6.25407,0.4473684,13.0,6.0,3.0,3.0,11.0,0.0,12.0,4.0,0.0,0.0,3.0,747.798,54.0,15.0,13.0,1.0,186.2,4.5561,0.43589744,18.0,5.0,2.0,3.0,10.0,0.0,12.0,3.0,0.0,0.0,0.0
449,31-010-CAS-16614014,1048.228,70.0,26.0,22.0,2.0,300.27,2.99597,0.5,18.0,4.0,2.0,2.0,10.0,1.0,21.0,2.0,0.0,0.0,3.0,2079.251,148.0,42.0,38.0,4.0,499.75,8.0804,0.4811321,47.0,12.0,5.0,7.0,26.0,0.0,38.0,3.0,0.0,1.0,0.0
450,31-010-CAS-5494498,924.184,62.0,21.0,16.0,1.0,225.35,6.29697,0.46341464,18.0,5.0,2.0,3.0,9.0,1.0,14.0,4.0,0.0,0.0,3.0,701.682,50.0,17.0,15.0,1.0,220.34,2.2629,0.5151515,14.0,4.0,2.0,2.0,10.0,0.0,14.0,3.0,0.0,0.0,0.0
451,31-010-CAS-4674303,1886.416,134.0,27.0,24.0,1.0,251.82,18.23407,0.35514018,46.0,15.0,4.0,11.0,20.0,0.0,23.0,1.0,0.0,0.0,3.0,1028.212,76.0,14.0,12.0,1.0,161.29,10.8877,0.32258064,26.0,9.0,2.0,7.0,11.0,0.0,11.0,3.0,0.0,0.0,0.0
452,31-010-CAS-12552790,1040.127,68.0,29.0,22.0,2.0,300.27,2.24447,0.5897436,17.0,3.0,2.0,1.0,10.0,1.0,21.0,2.0,0.0,0.0,6.0,1404.73,101.0,21.0,19.0,2.0,221.92,11.4335,0.4375,38.0,10.0,3.0,7.0,15.0,0.0,19.0,1.0,0.0,1.0,0.0
