Structural_Group_ID,Structural_Group_SHA256,Representative_Parent_ID,Representative_Reaction_ID,All_Parent_IDs,All_Parent_Reaction_IDs,Duplicate_Count,Donor_Canonical_SMILES,Original_Acceptor_Canonical_SMILES,O4_Acetylated_Acceptor_Canonical_SMILES,Donor_Type,Original_Target_C4_Index,Original_Target_O4_Index,Generated_Target_C4_Index,Generated_Target_O4_Index
SG-6efdd939031adee9,6efdd939031adee9c0aab044d09ce61726934a623843a9095b35c1ba98f1fa21,524,31-010-CAS-686891,524,31-010-CAS-686891,1,CC(=O)OC[C@H]1O[C@@H](O[C@H]2[C@@H](OC(C)=O)[C@@H](COC(=O)c3ccccc3)O[C@@H](OC(=N)C(Cl)(Cl)Cl)[C@@H]2OC(=O)c2ccccc2)[C@H](N2C(=O)c3ccccc3C2=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,COc1ccc(O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](O[C@@H]3O[C@H](COCc4ccccc4)[C@H](OC(C)=O)[C@H](O[C@@H]4O[C@H](COCc5ccccc5)[C@@H](O)[C@H](O)[C@H]4N4C(=O)c5ccccc5C4=O)[C@H]3OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)cc1,COc1ccc(O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](O[C@@H]3O[C@H](COCc4ccccc4)[C@H](OC(C)=O)[C@H](O[C@@H]4O[C@H](COCc5ccccc5)[C@@H](OC(C)=O)[C@H](O)[C@H]4N4C(=O)c5ccccc5C4=O)[C@H]3OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)cc1,trichloroacetimidate,52,53,52,53
SG-6f2e780dbb935a5b,6f2e780dbb935a5b4bf78e6e9245cf3aec893c4c96db9737aec8d33f7d775cdf,452,31-010-CAS-12552790,452,31-010-CAS-12552790,1,COC(=O)[C@@]1(O[C@H]2[C@@H](OC(C)=O)[C@@H](COC(C)=O)OC(OC(=N)C(Cl)(Cl)Cl)[C@@H]2OC(=O)c2ccccc2)C[C@H](OC(C)=O)[C@@H](NC(=O)C(F)(F)F)[C@H]([C@H](OC(C)=O)[C@@H](COC(C)=O)OC(C)=O)O1,COc1ccc(CO[C@H]2[C@H](O)[C@@H](COC(=O)CCC(C)=O)O[C@@H](O[C@H]3[C@@H](OCc4ccccc4)[C@@H](COCc4ccccc4)O[C@@H](O[C@H]4[C@H](OCc5ccccc5)[C@@H](OCc5ccccc5)[C@H](OCC[Si](C)(C)C)O[C@@H]4COCc4ccccc4)[C@@H]3OCc3ccccc3)[C@@H]2NC(C)=O)cc1,COc1ccc(CO[C@@H]2[C@@H](NC(C)=O)[C@H](O[C@H]3[C@@H](OCc4ccccc4)[C@@H](COCc4ccccc4)O[C@@H](O[C@H]4[C@H](OCc5ccccc5)[C@@H](OCc5ccccc5)[C@H](OCC[Si](C)(C)C)O[C@@H]4COCc4ccccc4)[C@@H]3OCc3ccccc3)O[C@H](COC(=O)CCC(C)=O)[C@H]2OC(C)=O)cc1,trichloroacetimidate,9,10,97,98
SG-6f996fb41edb1412,6f996fb41edb1412e502f240912851db69945ecc9c7ede0a1790d6076762907f,97,31-010-CAS-13932702,97,31-010-CAS-13932702,1,CC(=O)OC[C@H]1OC(OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,Cc1cccc(C)c1S[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OC(=O)c2ccccc2)[C@H]1NC(=O)OCC(Cl)(Cl)Cl,CC(=O)O[C@H]1[C@H](OC(=O)c2ccccc2)[C@@H](NC(=O)OCC(Cl)(Cl)Cl)[C@H](Sc2c(C)cccc2C)O[C@@H]1COCc1ccccc1,trichloroacetimidate,21,22,4,3
SG-6fb7a48e78193db4,6fb7a48e78193db478a3a1a4c21ce1593636b9a36f3e76f27040eef539cb1d19,1267,31-013-CAS-12189660,1267,31-013-CAS-12189660,1,COC(=O)[C@@]1(O[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](COC(=O)c3ccccc3)O[C@@H](SC)[C@@H]2OC(=O)c2ccccc2)C[C@H](OC(C)=O)[C@@H](NC(C)=O)[C@H]([C@H](OC(C)=O)[C@@H](COC(C)=O)OC(C)=O)O1,COc1ccc(CO[C@H]2[C@H](O)[C@@H](COCc3ccccc3)O[C@@H](O[C@H]3[C@@H](OCc4ccccc4)[C@@H](COCc4ccccc4)O[C@@H](O[C@H]4[C@H](OCc5ccccc5)[C@@H](OCc5ccccc5)[C@H](OCC[Si](C)(C)C)O[C@@H]4COCc4ccccc4)[C@@H]3OCc3ccccc3)[C@@H]2NC(C)=O)cc1,COc1ccc(CO[C@@H]2[C@@H](NC(C)=O)[C@H](O[C@H]3[C@@H](OCc4ccccc4)[C@@H](COCc4ccccc4)O[C@@H](O[C@H]4[C@H](OCc5ccccc5)[C@@H](OCc5ccccc5)[C@H](OCC[Si](C)(C)C)O[C@@H]4COCc4ccccc4)[C@@H]3OCc3ccccc3)O[C@H](COCc3ccccc3)[C@H]2OC(C)=O)cc1,thioglycoside,9,10,97,98
SG-6fcd546b96e47853,6fcd546b96e47853cd778069f1c72dd67bad9ada90ee80ee8b3324763ab7e9ae,1085,31-614-CAS-36914120,1085,31-614-CAS-36914120,1,COC(=O)[C@@H]1OC(Sc2ccc(C)cc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCC#C[Si](C(C)C)(C(C)C)C(C)C,CC(=O)CCC(=O)OC[C@H]1O[C@H](OCCN=[N+]=[N-])[C@H](NC(=O)OCC(Cl)(Cl)Cl)[C@@H](OCc2ccccc2)[C@@H]1O,CC(=O)CCC(=O)OC[C@H]1O[C@H](OCCN=[N+]=[N-])[C@H](NC(=O)OCC(Cl)(Cl)Cl)[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O,thioglycoside,37,38,37,38
SG-7016072fbde8dfd3,7016072fbde8dfd3a59b7330583a2aec336942cd787b07a1a6b3482861158426,949,31-013-CAS-19796364,949;950,31-013-CAS-19796364;31-013-CAS-13137320,2,CC(C)(C)[Si](OC[C@H]1O[C@@H](Sc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1)(c1ccccc1)c1ccccc1,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)O[C@H]1N=[N+]=[N-],CC(=O)N[C@@H]1[C@@H](O)[C@H](OC(C)=O)[C@@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)O[C@H]1N=[N+]=[N-],thioglycoside,7,8,7,8
SG-7043bf6cc7a6efc0,7043bf6cc7a6efc0a46a08a1d84946588b7f9beb5b6b87294e32b1d3a6e3a54d,683,31-013-CAS-22198141,683,31-013-CAS-22198141,1,CC(=O)O[C@@H]1[C@@H](OCc2ccccc2)[C@@H]2O[C@H](c3ccccc3)OC[C@@H]2O[C@H]1Sc1ccc(C)cc1,CO[C@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CO[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,10,11,10,11
SG-7052525ef2070e24,7052525ef2070e24fe7572e331ebc10ac0c8990858f22a45637fe34ab9159b79,219,31-010-CAS-3920193,219;220;221,31-010-CAS-3920193;31-010-CAS-20767187;31-010-CAS-17642154,3,CC(C)(C)[Si](OC[C@H]1OC(OC(=N)C(Cl)(Cl)Cl)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1)(c1ccccc1)c1ccccc1,CC1(C)[C@H]2CC[C@]1(C)[C@]1(C2)O[C@@H]2[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@@H](O[C@H]3O[C@H](COCc4ccccc4)[C@@H](O)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@@H]2O1,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@@H](O[C@@H]2[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@H]3O[C@]4(C[C@@H]5CC[C@@]4(C)C5(C)C)O[C@@H]23)O[C@@H]1COCc1ccccc1,trichloroacetimidate,53,54,4,3
SG-7073a3fda54b1708,7073a3fda54b17081ea231a8027cbb931de439f9c151b0c6c9e389fff307da5f,1304,31-013-CAS-17453658,1304,31-013-CAS-17453658,1,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](O[C@H](C)C(=O)OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,CO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OC(C)=O)[C@H]1N1C(=O)c2ccccc2C1=O,CO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1N1C(=O)c2ccccc2C1=O,thioglycoside,14,15,14,15
SG-70b2d87cc0baf1c8,70b2d87cc0baf1c88649734e54b1f856a73ed9cb9c437f96721786cec60fff8e,1069,31-013-CAS-12798014,1069,31-013-CAS-12798014,1,COC(=O)[C@@H]1O[C@@H](Sc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OC(=O)OCC1c2ccccc2-c2ccccc21,CO[C@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1NC(=O)OCc1ccccc1,CO[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1NC(=O)OCc1ccccc1,thioglycoside,10,11,10,11
SG-70e059b5867eb260,70e059b5867eb26067ae9e1844348af58e0aa7eb62ee2095eb8c6ddf352aa075,1455,31-013-CAS-11253742,1455,31-013-CAS-11253742,1,COc1ccc(CO[C@H]2[C@@H](OC(=O)CCl)[C@@H](CN3C(=O)c4ccccc4C3=O)O[C@@H](Sc3ccccc3)[C@@H]2N2C(=O)c3ccccc3C2=O)cc1,COc1ccc(CO[C@H]2[C@@H](O)[C@@H](CN3C(=O)c4ccccc4C3=O)O[C@@H](O[C@@H]3[C@H](OCc4ccc(OC)cc4)[C@@H](N4C(=O)c5ccccc5C4=O)[C@H](OCCCBr)O[C@@H]3CN3C(=O)c4ccccc4C3=O)[C@@H]2N2C(=O)c3ccccc3C2=O)cc1,COc1ccc(CO[C@H]2[C@@H](OC(C)=O)[C@@H](CN3C(=O)c4ccccc4C3=O)O[C@@H](O[C@@H]3[C@H](OCc4ccc(OC)cc4)[C@@H](N4C(=O)c5ccccc5C4=O)[C@H](OCCCBr)O[C@@H]3CN3C(=O)c4ccccc4C3=O)[C@@H]2N2C(=O)c3ccccc3C2=O)cc1,thioglycoside,9,10,9,10
SG-711c46213058e58e,711c46213058e58e4d2d68ccec7e3d998dc8f3588fd111a8e07f295d9d4f718f,558,31-010-CAS-4356836,558,31-010-CAS-4356836,1,CC(=O)OC[C@H]1O[C@H](O[C@H]2[C@H](OCc3ccccc3)[C@@H](OC(=O)c3ccccc3)C(OC(=N)C(Cl)(Cl)Cl)O[C@@H]2COC(=O)CCl)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,COc1ccc(O[C@@H]2O[C@H](COC(=O)CCl)[C@@H](O[C@H]3O[C@H](COC(C)=O)[C@@H](O[C@@H]4O[C@H](COC(=O)CCl)[C@@H](O[C@H]5O[C@H](COC(C)=O)[C@@H](O)[C@H](OCc6ccccc6)[C@H]5N=[N+]=[N-])[C@H](OCc5ccccc5)[C@H]4OC(=O)c4ccccc4)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1,COc1ccc(O[C@@H]2O[C@H](COC(=O)CCl)[C@@H](O[C@H]3O[C@H](COC(C)=O)[C@@H](O[C@@H]4O[C@H](COC(=O)CCl)[C@@H](O[C@H]5O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OCc6ccccc6)[C@H]5N=[N+]=[N-])[C@H](OCc5ccccc5)[C@H]4OC(=O)c4ccccc4)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1,trichloroacetimidate,47,48,47,48
SG-71a81b534cc4c446,71a81b534cc4c44681ed3b918d34a4a84f31376f3219a8834ce9f4f7638d018c,475,31-010-CAS-6246955,475,31-010-CAS-6246955,1,CC(C)[Si](F)(O[Si](O[C@H]1[C@H](O[C@H]2O[C@H](COCc3ccccc3)[C@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OC(=N)C(Cl)(Cl)Cl)O[C@@H]1CO[C@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OC(=O)c1ccccc1)(C(C)C)C(C)C)C(C)C,CCCCCCCCS[C@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CCCCCCCCS[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],trichloroacetimidate,21,22,21,22
SG-71f39f9616b4bf32,71f39f9616b4bf321b52de69570d27826fc1838d35cf97d0cd8f4f35632933ad,409,31-010-CAS-9822906,409;410,31-010-CAS-9822906;31-010-CAS-3385661,2,COC(=O)[C@@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](OC(C)=O)[C@H]1N=[N+]=[N-],C=CCCCO[C@@H]1O[C@H](C(=O)OC)[C@@H](O[C@H]2O[C@H](COC(C)=O)[C@@H](O)[C@H](OCc3ccccc3)[C@H]2N=[N+]=[N-])[C@H](OCc2ccccc2)[C@H]1OC(=O)CCC(C)=O,C=CCCCO[C@@H]1O[C@H](C(=O)OC)[C@@H](O[C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OCc3ccccc3)[C@H]2N=[N+]=[N-])[C@H](OCc2ccccc2)[C@H]1OC(=O)CCC(C)=O,trichloroacetimidate,23,24,23,24
SG-72183e902d4056ef,72183e902d4056efae5d1b2ebd812b2adb047e59361338956fdcceb6f0e79b0b,1310,31-013-CAS-1975073,1310,31-013-CAS-1975073,1,CCS[C@H]1O[C@@H](C)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,CC(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](COCc3ccccc3)O[C@@H](Sc3ccccc3)[C@@H]2NC(=O)c2ccccc2C(=O)O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[C@@H]2[C@@H](NC(=O)c3ccccc3C(=O)O)[C@H](Sc3ccccc3)O[C@H](COCc3ccccc3)[C@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,thioglycoside,10,11,42,43
SG-722b14b5d9c8e5c4,722b14b5d9c8e5c4692f1f480c1e034439b65b6babff8e07e84d0e9752fd3726,1408,31-013-CAS-5008597,1408,31-013-CAS-5008597,1,CCS[C@@H]1O[C@@H]2CO[C@H](c3ccccc3)O[C@@H]2[C@H](OC(C)=O)[C@H]1OC(C)=O,CC(C)(C)[Si](OC[C@H]1O[C@@H](OCCCNC(=O)OCc2ccccc2)[C@H](N2C(=O)c3ccccc3C2=O)[C@@H](O)[C@@H]1O)(c1ccccc1)c1ccccc1,CC(=O)O[C@H]1[C@H](O)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](OCCCNC(=O)OCc2ccccc2)O[C@@H]1CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,thioglycoside,39,40,4,3
SG-723bd81073f0bbc7,723bd81073f0bbc7148b0062f34f320bdc72a615470e4e44461d72c1d4992131,1178,31-013-CAS-15500340,1178,31-013-CAS-15500340,1,CCS[C@@H]1O[C@H](COCc2ccccc2)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OC(=O)CCC(C)=O,O=C(NCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OC(=O)OCC2c3ccccc3-c3ccccc32)[C@H]1NC(=O)OCC(Cl)(Cl)Cl)OCc1ccccc1,CC(=O)O[C@H]1[C@H](OC(=O)OCC2c3ccccc3-c3ccccc32)[C@@H](NC(=O)OCC(Cl)(Cl)Cl)[C@H](OCCCNC(=O)OCc2ccccc2)O[C@@H]1COCc1ccccc1,thioglycoside,19,20,4,3
SG-72872267e480adea,72872267e480adea50868f4b81321766beb6fe27e010c361c7d2ac562e4754e1,44,31-013-CAS-1543424,44,31-013-CAS-1543424,1,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](OC(=N)C(Cl)(Cl)Cl)O[C@@H]1COCc1ccccc1,COc1ccc(O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](O)[C@H](OCc3ccccc3)[C@H]2N2C(=O)c3ccccc3C2=O)cc1,COc1ccc(O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OC(C)=O)[C@H](OCc3ccccc3)[C@H]2N2C(=O)c3ccccc3C2=O)cc1,trichloroacetimidate,19,20,19,20
SG-728da58935d5c3a7,728da58935d5c3a72c35e596f8497680ae04944a0884b3553aacef2eaf0dc1b3,486,31-614-CAS-44041075,486,31-614-CAS-44041075,1,N=C(OC1O[C@H](COC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H](O[C@@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](O[C@@H]3O[C@H](COCc4ccccc4)[C@H](OCc4ccccc4)[C@H](OCc4ccccc4)[C@H]3OC(=O)c3ccccc3)[C@H](OCc3ccccc3)[C@H]2N2C(=O)c3ccccc3C2=O)[C@H]1OC(=O)c1ccccc1)C(Cl)(Cl)Cl,O=C(OC[C@H]1O[C@@H](O[C@H]2[C@@H](OCc3ccccc3)[C@@H](COC(=O)c3ccccc3)O[C@@H](O[C@H]3[C@H](OCc4ccccc4)[C@@H](OCc4ccccc4)[C@H](OCc4ccccc4)O[C@@H]3COCc3ccccc3)[C@@H]2OC(=O)c2ccccc2)[C@H](N2C(=O)c3ccccc3C2=O)[C@@H](OCc2ccccc2)[C@@H]1O)c1ccccc1,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](O[C@H]2[C@@H](OCc3ccccc3)[C@@H](COC(=O)c3ccccc3)O[C@@H](O[C@H]3[C@H](OCc4ccccc4)[C@@H](OCc4ccccc4)[C@H](OCc4ccccc4)O[C@@H]3COCc3ccccc3)[C@@H]2OC(=O)c2ccccc2)O[C@@H]1COC(=O)c1ccccc1,trichloroacetimidate,102,103,4,3
SG-72963dff6b50779e,72963dff6b50779e80f5bc18b544eb40d6ea04b5a6947f2045419b452b8dd200,1335,31-013-CAS-13170869,1335,31-013-CAS-13170869,1,Cc1ccc(S[C@@H]2O[C@@H]3CO[C@@H](c4ccccc4)O[C@H]3[C@H](OCc3ccccc3)[C@H]2N2C(=O)c3ccccc3C2=O)cc1,[N-]=[N+]=NCCCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](OCCCCCN=[N+]=[N-])O[C@@H]1COCc1ccccc1,thioglycoside,21,22,4,3
SG-72bcc6100d3b0217,72bcc6100d3b02179f974abc2267ec32bf323a02e9b95a77cbd728a8007e6465,226,31-010-CAS-1667854,226,31-010-CAS-1667854,1,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,C=CCO[C@@H]1O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@H](O)[C@H](O)[C@H]1NC(=O)OCC(Cl)(Cl)Cl,C=CCO[C@@H]1O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@H](OC(C)=O)[C@H](O)[C@H]1NC(=O)OCC(Cl)(Cl)Cl,trichloroacetimidate,16,17,16,17
SG-7344a0422b833ee7,7344a0422b833ee7594970a2f0144b567ddef2ce93b4e80128a2fc89d432457f,113,31-010-CAS-2164593,113,31-010-CAS-2164593,1,CC(=O)OC[C@H]1O[C@@H](OC(=N)C(Cl)(Cl)Cl)[C@H](N2C(=O)c3ccccc3C2=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COC(C)=O)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)OCC[Si](C)(C)C,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)OCC[Si](C)(C)C,trichloroacetimidate,21,22,21,22
SG-7344d481f8694598,7344d481f8694598a02322df784b462d3ddf0462f613eff80db3e9a41ed28722,776,31-013-CAS-21359711,776;777,31-013-CAS-21359711;31-013-CAS-4184502,2,C=CCO[C@@H]1[C@@H](N=[N+]=[N-])[C@@H](O[C@H]2[C@H](OCc3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@@H](Sc3ccc(C)cc3)O[C@H]2COc2ccc(OC)cc2)O[C@H](COC(=O)c2ccccc2)[C@H]1OC(=O)CCC(C)=O,CO[C@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CO[C@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,15,16,15,16
SG-73590d8d89df5d08,73590d8d89df5d0870d8b158b17c290693e5c98df27719f77d7476448aea4f09,15,31-010-CAS-14347021,15,31-010-CAS-14347021,1,CC(=O)OC[C@H]1O[C@@H](OC(=N)C(Cl)(Cl)Cl)[C@H](N2C(=O)c3ccccc3C2=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,C=CC[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,C=CC[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,trichloroacetimidate,15,16,15,16
SG-739d7a55005f9a05,739d7a55005f9a0585f33ccbf098eccaf90448bc38c814012a94735a6691ad05,565,31-010-CAS-5089795,565,31-010-CAS-5089795,1,O=C(OC[C@H]1OC(OC(=Nc2ccccc2)C(F)(F)F)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1)c1ccccc1,CO[C@H]1O[C@H](COCc2ccccc2)[C@H](O)[C@H](OC(C)=O)[C@H]1N=[N+]=[N-],CO[C@H]1O[C@H](COCc2ccccc2)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1N=[N+]=[N-],trifluoroacetimidate,14,15,14,15
SG-740040c8ce4868d3,740040c8ce4868d3ded08a9574c1e72fd40d0b7c0f42f1e786734932e767a30c,259,31-010-CAS-2630087,259,31-010-CAS-2630087,1,[N-]=[N+]=NC[C@H]1OC(OC(=N)C(Cl)(Cl)Cl)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,CO[C@@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@H]1N=[N+]=[N-],CO[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](O[C@@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@H]1N=[N+]=[N-],trichloroacetimidate,10,11,10,11
SG-7465246cefaac677,7465246cefaac677870af29f000debdf52ea1e1d1db4aaff5ed2c60b24833e57,1099,31-013-CAS-1336992,1099;1100;1101,31-013-CAS-1336992;31-013-CAS-4631185;31-013-CAS-9977427,3,c1ccc(CO[C@H]2[C@H]3O[C@@H](c4ccccc4)OC[C@H]3O[C@@H](Sc3ccccc3)[C@@H]2OCc2ccccc2)cc1,CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,thioglycoside,14,15,14,15
SG-74728c0fac7980c6,74728c0fac7980c683b79837ffc83cb8e627b1896196e4ea7b80f2d80f5d6bae,750,31-013-CAS-14723929,750,31-013-CAS-14723929,1,CC(=O)CCC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](OC(=O)c2ccccc2)[C@H](Sc2ccc(C)cc2)O[C@H]1CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,CO[C@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CO[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,10,11,10,11
SG-747c1c0b5c83894b,747c1c0b5c83894b99ef5b90d50b9082cbd73f63fc85b02b94b0920759118cba,495,31-010-CAS-16614012,495,31-010-CAS-16614012,1,COC(=O)[C@@]1(OC[C@H]2O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@H]2OC(C)=O)C[C@H](OC(C)=O)[C@@H](NC(C)=O)[C@H]([C@H](OC(C)=O)[C@@H](COC(C)=O)OC(C)=O)O1,CC(=O)CCC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](NC(=O)OCC(Cl)(Cl)Cl)[C@H](O[C@H]2[C@@H](OC(C)=O)[C@@H](CO[C@@H]3O[C@H](COCc4ccccc4)[C@@H](O)[C@H](OCc4ccccc4)[C@H]3NC(=O)OCC(Cl)(Cl)Cl)O[C@@H](OCC[Si](C)(C)C)[C@@H]2OC(=O)c2ccccc2)O[C@@H]1COCc1ccccc1,CC(=O)CCC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](NC(=O)OCC(Cl)(Cl)Cl)[C@H](O[C@H]2[C@@H](OC(C)=O)[C@@H](CO[C@@H]3O[C@H](COCc4ccccc4)[C@@H](OC(C)=O)[C@H](OCc4ccccc4)[C@H]3NC(=O)OCC(Cl)(Cl)Cl)O[C@@H](OCC[Si](C)(C)C)[C@@H]2OC(=O)c2ccccc2)O[C@@H]1COCc1ccccc1,trichloroacetimidate,51,52,51,52
