Sample_ID,Pair_ID,Structural_Group_ID,hard_feasibility,Donor_Canonical_SMILES,Acceptor_Canonical_SMILES,Donor_Type,Donor_RFU_Atom_Indices,Donor_RFU_Role_Indices,Donor_C1_Index,Donor_O5_Index,Donor_C2_Index,Donor_LG_Entry_Index,Donor_LG_Core_Indices,Donor_Ring_Context_Indices,Donor_C2_Sub_Entry_Index,Donor_C2_Sub_Entry_Status,Acceptor_Target_Core_Atom_Indices,Acceptor_Target_Core_Num_Atoms,Acceptor_Target_Core_Role_Indices,Acceptor_Target_Local_Atom_Indices,Acceptor_Target_Local_Num_Atoms,Acceptor_Target_Role_Indices,Acceptor_C1_Index,Acceptor_O5_Index,Acceptor_C2_Index,Acceptor_C3_Index,Acceptor_C4_Index,Acceptor_C5_Index,Acceptor_O4_Index,Acceptor_O4_External_Atom_Index
POS-f87126e880bf0eb8,PAIR-f87126e880bf0eb8,SG-f87126e880bf0eb8,1,CC(=O)CCC(=O)O[C@H]1[C@H](OC(=N)C(Cl)(Cl)Cl)O[C@@H](COCc2ccccc2)[C@@H](OC(=O)OCC2c3ccccc3-c3ccccc32)[C@@H]1OCc1ccccc1,C=CCO[C@@H]1O[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@@H](O)[C@H](OC(=O)CCC(C)=O)[C@H]1N=[N+]=[N-],trichloroacetimidate,7;8;9;10;11;12;13;14;15;16;17,"{""C1"":[9],""O5"":[17],""C2"":[8],""LG_ENTRY"":[10],""LG_CORE"":[11,12,13,14,15,16],""RING_CONTEXT"":[8,17],""C2_SUB_ENTRY"":[7]}",9,17,8,10,11;12;13;14;15;16,8;17,7,found,4;5;37;28;26;6;27,7,"{""C1"":[4],""O5"":[5],""C2"":[37],""C3"":[28],""C4"":[26],""C5"":[6],""O4"":[27],""O4_EXTERNAL"":[]}",2;3;4;5;6;7;8;26;27;28;29;30;37;38;39;40,16,"{""O4"":[27],""C4"":[26],""C3"":[28],""C5"":[6],""C2"":[37],""O5"":[5],""C1"":[4],""N2_SUB_ENTRY"":[38],""N2_SUBGRAPH"":[38,39,40],""PG_ENTRY"":[3,7,29],""O4_EXTERNAL"":[]}",4,5,37,28,26,6,27,-1
NEG-f87126e880bf0eb8,PAIR-f87126e880bf0eb8,SG-f87126e880bf0eb8,0,CC(=O)CCC(=O)O[C@H]1[C@H](OC(=N)C(Cl)(Cl)Cl)O[C@@H](COCc2ccccc2)[C@@H](OC(=O)OCC2c3ccccc3-c3ccccc32)[C@@H]1OCc1ccccc1,C=CCO[C@@H]1O[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@@H](OC(C)=O)[C@H](OC(=O)CCC(C)=O)[C@H]1N=[N+]=[N-],trichloroacetimidate,7;8;9;10;11;12;13;14;15;16;17,"{""C1"":[9],""O5"":[17],""C2"":[8],""LG_ENTRY"":[10],""LG_CORE"":[11,12,13,14,15,16],""RING_CONTEXT"":[8,17],""C2_SUB_ENTRY"":[7]}",9,17,8,10,11;12;13;14;15;16,8;17,7,found,4;5;40;31;26;6;27;28,8,"{""C1"":[4],""O5"":[5],""C2"":[40],""C3"":[31],""C4"":[26],""C5"":[6],""O4"":[27],""O4_EXTERNAL"":[28]}",2;3;4;5;6;7;8;26;27;31;32;33;40;41;42;43;28,17,"{""O4"":[27],""C4"":[26],""C3"":[31],""C5"":[6],""C2"":[40],""O5"":[5],""C1"":[4],""N2_SUB_ENTRY"":[41],""N2_SUBGRAPH"":[41,42,43],""PG_ENTRY"":[3,7,32],""O4_EXTERNAL"":[28]}",4,5,40,31,26,6,27,28
POS-f87128c85ec3aa5d,PAIR-f87128c85ec3aa5d,SG-f87128c85ec3aa5d,1,C[C@H]1O[C@@H](Sc2ccccc2)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],COC(=O)[C@H]1O[C@H](Sc2ccccc2)[C@@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,2;3;4;5;11;12,"{""C1"":[3],""O5"":[2],""C2"":[11],""LG_ENTRY"":[4],""LG_CORE"":[5],""RING_CONTEXT"":[2,11],""C2_SUB_ENTRY"":[12]}",3,2,11,4,5,2;11,12,found,6;5;14;18;27;4;28,7,"{""C1"":[6],""O5"":[5],""C2"":[14],""C3"":[18],""C4"":[27],""C5"":[4],""O4"":[28],""O4_EXTERNAL"":[]}",1;2;4;5;6;7;8;14;15;16;17;18;19;20;27;28,16,"{""O4"":[28],""C4"":[27],""C3"":[18],""C5"":[4],""C2"":[14],""O5"":[5],""C1"":[6],""N2_SUB_ENTRY"":[15],""N2_SUBGRAPH"":[15,16,17],""PG_ENTRY"":[2,7,19],""O4_EXTERNAL"":[]}",6,5,14,18,27,4,28,-1
NEG-f87128c85ec3aa5d,PAIR-f87128c85ec3aa5d,SG-f87128c85ec3aa5d,0,C[C@H]1O[C@@H](Sc2ccccc2)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],COC(=O)[C@H]1O[C@H](Sc2ccccc2)[C@@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O,thioglycoside,2;3;4;5;11;12,"{""C1"":[3],""O5"":[2],""C2"":[11],""LG_ENTRY"":[4],""LG_CORE"":[5],""RING_CONTEXT"":[2,11],""C2_SUB_ENTRY"":[12]}",3,2,11,4,5,2;11,12,found,6;5;14;18;27;4;28;29,8,"{""C1"":[6],""O5"":[5],""C2"":[14],""C3"":[18],""C4"":[27],""C5"":[4],""O4"":[28],""O4_EXTERNAL"":[29]}",1;2;4;5;6;7;8;14;15;16;17;18;19;20;27;28;29,17,"{""O4"":[28],""C4"":[27],""C3"":[18],""C5"":[4],""C2"":[14],""O5"":[5],""C1"":[6],""N2_SUB_ENTRY"":[15],""N2_SUBGRAPH"":[15,16,17],""PG_ENTRY"":[2,7,19],""O4_EXTERNAL"":[29]}",6,5,14,18,27,4,28,29
POS-f89272a9a02f51fd,PAIR-f89272a9a02f51fd,SG-f89272a9a02f51fd,1,CC(=O)OC[C@H]1O[C@@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO[Si](C)(C)C(C)(C)C)O[C@H]1SCC#N,trichloroacetimidate,6;7;8;9;10;11;12;13;14;15;16,"{""C1"":[7],""O5"":[6],""C2"":[15],""LG_ENTRY"":[8],""LG_CORE"":[9,10,11,12,13,14],""RING_CONTEXT"":[6,15],""C2_SUB_ENTRY"":[16]}",7,6,15,8,9;10;11;12;13;14,6;15,16,found,20;19;4;5;7;9;8,7,"{""C1"":[20],""O5"":[19],""C2"":[4],""C3"":[5],""C4"":[7],""C5"":[9],""O4"":[8],""O4_EXTERNAL"":[]}",0;1;2;3;4;5;6;7;8;9;10;11;19;20;21;22,16,"{""O4"":[8],""C4"":[7],""C3"":[5],""C5"":[9],""C2"":[4],""O5"":[19],""C1"":[20],""N2_SUB_ENTRY"":[3],""N2_SUBGRAPH"":[0,1,2,3],""PG_ENTRY"":[6,10,21],""O4_EXTERNAL"":[]}",20,19,4,5,7,9,8,-1
NEG-f89272a9a02f51fd,PAIR-f89272a9a02f51fd,SG-f89272a9a02f51fd,0,CC(=O)OC[C@H]1O[C@@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CC(=O)N[C@@H]1[C@@H](O)[C@H](OC(C)=O)[C@@H](CO[Si](C)(C)C(C)(C)C)O[C@H]1SCC#N,trichloroacetimidate,6;7;8;9;10;11;12;13;14;15;16,"{""C1"":[7],""O5"":[6],""C2"":[15],""LG_ENTRY"":[8],""LG_CORE"":[9,10,11,12,13,14],""RING_CONTEXT"":[6,15],""C2_SUB_ENTRY"":[16]}",7,6,15,8,9;10;11;12;13;14,6;15,16,found,23;22;4;5;7;12;8;9,8,"{""C1"":[23],""O5"":[22],""C2"":[4],""C3"":[5],""C4"":[7],""C5"":[12],""O4"":[8],""O4_EXTERNAL"":[9]}",0;1;2;3;4;5;6;7;8;12;13;14;22;23;24;25;9,17,"{""O4"":[8],""C4"":[7],""C3"":[5],""C5"":[12],""C2"":[4],""O5"":[22],""C1"":[23],""N2_SUB_ENTRY"":[3],""N2_SUBGRAPH"":[0,1,2,3],""PG_ENTRY"":[6,13,24],""O4_EXTERNAL"":[9]}",23,22,4,5,7,12,8,9
POS-f8ad3856745cf942,PAIR-f8ad3856745cf942,SG-f8ad3856745cf942,1,CC(=O)O[C@@H]1[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H](COCc2ccccc2)O[C@H]1Sc1ccc(C)cc1,CC(=O)CCC(=O)O[C@H]1[C@H](O)[C@@H](COC(=O)c2ccccc2)O[C@@H](Sc2ccc(C)cc2)[C@@H]1NC(=O)OCC(Cl)(Cl)Cl,thioglycoside,3;4;33;34;35;36,"{""C1"":[34],""O5"":[33],""C2"":[4],""LG_ENTRY"":[35],""LG_CORE"":[36],""RING_CONTEXT"":[4,33],""C2_SUB_ENTRY"":[3]}",34,33,4,35,36,4;33,3,found,23;22;32;8;9;11;10,7,"{""C1"":[23],""O5"":[22],""C2"":[32],""C3"":[8],""C4"":[9],""C5"":[11],""O4"":[10],""O4_EXTERNAL"":[]}",5;7;8;9;10;11;12;13;22;23;24;25;32;33;34;35;36,17,"{""O4"":[10],""C4"":[9],""C3"":[8],""C5"":[11],""C2"":[32],""O5"":[22],""C1"":[23],""N2_SUB_ENTRY"":[33],""N2_SUBGRAPH"":[33,34,35,36],""PG_ENTRY"":[7,12,24],""O4_EXTERNAL"":[]}",23,22,32,8,9,11,10,-1
NEG-f8ad3856745cf942,PAIR-f8ad3856745cf942,SG-f8ad3856745cf942,0,CC(=O)O[C@@H]1[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H](COCc2ccccc2)O[C@H]1Sc1ccc(C)cc1,CC(=O)CCC(=O)O[C@@H]1[C@@H](NC(=O)OCC(Cl)(Cl)Cl)[C@H](Sc2ccc(C)cc2)O[C@H](COC(=O)c2ccccc2)[C@H]1OC(C)=O,thioglycoside,3;4;33;34;35;36,"{""C1"":[34],""O5"":[33],""C2"":[4],""LG_ENTRY"":[35],""LG_CORE"":[36],""RING_CONTEXT"":[4,33],""C2_SUB_ENTRY"":[3]}",34,33,4,35,36,4;33,3,found,19;28;9;8;40;29;41;42,8,"{""C1"":[19],""O5"":[28],""C2"":[9],""C3"":[8],""C4"":[40],""C5"":[29],""O4"":[41],""O4_EXTERNAL"":[42]}",5;7;8;40;41;29;30;31;28;19;20;21;9;10;11;12;13;42,18,"{""O4"":[41],""C4"":[40],""C3"":[8],""C5"":[29],""C2"":[9],""O5"":[28],""C1"":[19],""N2_SUB_ENTRY"":[10],""N2_SUBGRAPH"":[10,11,12,13],""PG_ENTRY"":[7,30,20],""O4_EXTERNAL"":[42]}",19,28,9,8,40,29,41,42
POS-f90c261a238ec21a,PAIR-f90c261a238ec21a,SG-f90c261a238ec21a,1,CC(=O)OC[C@H]1O[C@@H](Sc2ccccc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)O[C@H]1N=[N+]=[N-],thioglycoside,6;7;8;9;15;16,"{""C1"":[7],""O5"":[6],""C2"":[15],""LG_ENTRY"":[8],""LG_CORE"":[9],""RING_CONTEXT"":[6,15],""C2_SUB_ENTRY"":[16]}",7,6,15,8,9,6;15,16,found,30;29;4;5;7;9;8,7,"{""C1"":[30],""O5"":[29],""C2"":[4],""C3"":[5],""C4"":[7],""C5"":[9],""O4"":[8],""O4_EXTERNAL"":[]}",0;1;2;3;4;5;6;7;8;9;10;11;29;30;31;32,16,"{""O4"":[8],""C4"":[7],""C3"":[5],""C5"":[9],""C2"":[4],""O5"":[29],""C1"":[30],""N2_SUB_ENTRY"":[3],""N2_SUBGRAPH"":[0,1,2,3],""PG_ENTRY"":[6,10,31],""O4_EXTERNAL"":[]}",30,29,4,5,7,9,8,-1
NEG-f90c261a238ec21a,PAIR-f90c261a238ec21a,SG-f90c261a238ec21a,0,CC(=O)OC[C@H]1O[C@@H](Sc2ccccc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CC(=O)N[C@@H]1[C@@H](O)[C@H](OC(C)=O)[C@@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)O[C@H]1N=[N+]=[N-],thioglycoside,6;7;8;9;15;16,"{""C1"":[7],""O5"":[6],""C2"":[15],""LG_ENTRY"":[8],""LG_CORE"":[9],""RING_CONTEXT"":[6,15],""C2_SUB_ENTRY"":[16]}",7,6,15,8,9,6;15,16,found,33;32;4;5;7;12;8;9,8,"{""C1"":[33],""O5"":[32],""C2"":[4],""C3"":[5],""C4"":[7],""C5"":[12],""O4"":[8],""O4_EXTERNAL"":[9]}",0;1;2;3;4;5;6;7;8;12;13;14;32;33;34;35;9,17,"{""O4"":[8],""C4"":[7],""C3"":[5],""C5"":[12],""C2"":[4],""O5"":[32],""C1"":[33],""N2_SUB_ENTRY"":[3],""N2_SUBGRAPH"":[0,1,2,3],""PG_ENTRY"":[6,13,34],""O4_EXTERNAL"":[9]}",33,32,4,5,7,12,8,9
POS-f93b1428ad735ad2,PAIR-f93b1428ad735ad2,SG-f93b1428ad735ad2,1,COc1ccc(COC[C@H]2O[C@@H](O[C@H]3[C@H](OC(C)=O)[C@@H](N4C(=O)c5ccccc5C4=O)[C@H](OC(=N)C(Cl)(Cl)Cl)O[C@@H]3COCc3ccc(OC)cc3)[C@H](N3C(=O)c4ccccc4C3=O)[C@@H](OC(C)=O)[C@@H]2OC(=O)CCl)cc1,C=CCO[C@@H]1O[C@H](COCc2ccc(OC)cc2)[C@@H](O[C@@H]2O[C@H](COCc3ccc(OC)cc3)[C@@H](O)[C@H](OC(C)=O)[C@H]2N2C(=O)c3ccccc3C2=O)[C@H](OC(C)=O)[C@H]1N1C(=O)c2ccccc2C1=O,trichloroacetimidate,19;20;31;32;33;34;35;36;37;38;39,"{""C1"":[31],""O5"":[39],""C2"":[19],""LG_ENTRY"":[32],""LG_CORE"":[33,34,35,36,37,38],""RING_CONTEXT"":[19,39],""C2_SUB_ENTRY"":[20]}",31,39,19,32,33;34;35;36;37;38,19;39,20,found,20;21;41;36;34;22;35,7,"{""C1"":[20],""O5"":[21],""C2"":[41],""C3"":[36],""C4"":[34],""C5"":[22],""O4"":[35],""O4_EXTERNAL"":[]}",18;19;20;21;22;23;24;34;35;36;37;38;41;42;43;51,16,"{""O4"":[35],""C4"":[34],""C3"":[36],""C5"":[22],""C2"":[41],""O5"":[21],""C1"":[20],""N2_SUB_ENTRY"":[42],""N2_SUBGRAPH"":[42,43,51],""PG_ENTRY"":[19,23,37],""O4_EXTERNAL"":[]}",20,21,41,36,34,22,35,-1
NEG-f93b1428ad735ad2,PAIR-f93b1428ad735ad2,SG-f93b1428ad735ad2,0,COc1ccc(COC[C@H]2O[C@@H](O[C@H]3[C@H](OC(C)=O)[C@@H](N4C(=O)c5ccccc5C4=O)[C@H](OC(=N)C(Cl)(Cl)Cl)O[C@@H]3COCc3ccc(OC)cc3)[C@H](N3C(=O)c4ccccc4C3=O)[C@@H](OC(C)=O)[C@@H]2OC(=O)CCl)cc1,C=CCO[C@@H]1O[C@H](COCc2ccc(OC)cc2)[C@@H](O[C@@H]2O[C@H](COCc3ccc(OC)cc3)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2N2C(=O)c3ccccc3C2=O)[C@H](OC(C)=O)[C@H]1N1C(=O)c2ccccc2C1=O,trichloroacetimidate,19;20;31;32;33;34;35;36;37;38;39,"{""C1"":[31],""O5"":[39],""C2"":[19],""LG_ENTRY"":[32],""LG_CORE"":[33,34,35,36,37,38],""RING_CONTEXT"":[19,39],""C2_SUB_ENTRY"":[20]}",31,39,19,32,33;34;35;36;37;38,19;39,20,found,20;21;44;39;34;22;35;36,8,"{""C1"":[20],""O5"":[21],""C2"":[44],""C3"":[39],""C4"":[34],""C5"":[22],""O4"":[35],""O4_EXTERNAL"":[36]}",18;19;20;21;22;23;24;34;35;39;40;41;44;45;46;54;36,17,"{""O4"":[35],""C4"":[34],""C3"":[39],""C5"":[22],""C2"":[44],""O5"":[21],""C1"":[20],""N2_SUB_ENTRY"":[45],""N2_SUBGRAPH"":[45,46,54],""PG_ENTRY"":[19,23,40],""O4_EXTERNAL"":[36]}",20,21,44,39,34,22,35,36
POS-f9898b9dcb997bb2,PAIR-f9898b9dcb997bb2,SG-f9898b9dcb997bb2,1,COC(=O)[C@@H]1O[C@@H](Sc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OC(=O)CCC(C)=O,COC(=O)[C@@H]1O[C@@H](OCCCCCN(Cc2ccccc2)C(=O)OCc2ccc(COC(=O)c3ccccc3)cc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,5;6;7;8;14;15,"{""C1"":[6],""O5"":[5],""C2"":[14],""LG_ENTRY"":[7],""LG_CORE"":[8],""RING_CONTEXT"":[5,14],""C2_SUB_ENTRY"":[15]}",6,5,14,7,8,5;14,15,found,62;63;86;77;75;64;76,7,"{""C1"":[62],""O5"":[63],""C2"":[86],""C3"":[77],""C4"":[75],""C5"":[64],""O4"":[76],""O4_EXTERNAL"":[]}",60;61;62;63;64;65;66;75;76;77;78;79;86;87;88;89,16,"{""O4"":[76],""C4"":[75],""C3"":[77],""C5"":[64],""C2"":[86],""O5"":[63],""C1"":[62],""N2_SUB_ENTRY"":[87],""N2_SUBGRAPH"":[87,88,89],""PG_ENTRY"":[61,65,78],""O4_EXTERNAL"":[]}",62,63,86,77,75,64,76,-1
NEG-f9898b9dcb997bb2,PAIR-f9898b9dcb997bb2,SG-f9898b9dcb997bb2,0,COC(=O)[C@@H]1O[C@@H](Sc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OC(=O)CCC(C)=O,COC(=O)[C@@H]1O[C@@H](OCCCCCN(Cc2ccccc2)C(=O)OCc2ccc(COC(=O)c3ccccc3)cc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,5;6;7;8;14;15,"{""C1"":[6],""O5"":[5],""C2"":[14],""LG_ENTRY"":[7],""LG_CORE"":[8],""RING_CONTEXT"":[5,14],""C2_SUB_ENTRY"":[15]}",6,5,14,7,8,5;14,15,found,62;63;89;80;75;64;76;77,8,"{""C1"":[62],""O5"":[63],""C2"":[89],""C3"":[80],""C4"":[75],""C5"":[64],""O4"":[76],""O4_EXTERNAL"":[77]}",60;61;62;63;64;65;66;75;76;80;81;82;89;90;91;92;77,17,"{""O4"":[76],""C4"":[75],""C3"":[80],""C5"":[64],""C2"":[89],""O5"":[63],""C1"":[62],""N2_SUB_ENTRY"":[90],""N2_SUBGRAPH"":[90,91,92],""PG_ENTRY"":[61,65,81],""O4_EXTERNAL"":[77]}",62,63,89,80,75,64,76,77
POS-f9f18d2827a9fba0,PAIR-f9f18d2827a9fba0,SG-f9f18d2827a9fba0,1,COC(=O)[C@@H]1O[C@@H](Sc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],[N-]=[N+]=N[C@H]1[C@@H](O[C@H]2[C@H](OCc3ccccc3)[C@H]3OC(=O)[C@@H]2O[C@H]3Sc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1OCc1ccccc1,thioglycoside,5;6;7;8;14;15,"{""C1"":[6],""O5"":[5],""C2"":[14],""LG_ENTRY"":[7],""LG_CORE"":[8],""RING_CONTEXT"":[5,14],""C2_SUB_ENTRY"":[15]}",6,5,14,7,8,5;14,15,found,4;30;3;43;41;31;42,7,"{""C1"":[4],""O5"":[30],""C2"":[3],""C3"":[43],""C4"":[41],""C5"":[31],""O4"":[42],""O4_EXTERNAL"":[]}",0;1;2;3;4;5;6;30;31;32;33;41;42;43;44;45,16,"{""O4"":[42],""C4"":[41],""C3"":[43],""C5"":[31],""C2"":[3],""O5"":[30],""C1"":[4],""N2_SUB_ENTRY"":[2],""N2_SUBGRAPH"":[0,1,2],""PG_ENTRY"":[5,32,44],""O4_EXTERNAL"":[]}",4,30,3,43,41,31,42,-1
NEG-f9f18d2827a9fba0,PAIR-f9f18d2827a9fba0,SG-f9f18d2827a9fba0,0,COC(=O)[C@@H]1O[C@@H](Sc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@@H](O[C@H]2[C@H](OCc3ccccc3)[C@H]3OC(=O)[C@@H]2O[C@H]3Sc2ccccc2)O[C@@H]1COCc1ccccc1,thioglycoside,5;6;7;8;14;15,"{""C1"":[6],""O5"":[5],""C2"":[14],""LG_ENTRY"":[7],""LG_CORE"":[8],""RING_CONTEXT"":[5,14],""C2_SUB_ENTRY"":[15]}",6,5,14,7,8,5;14,15,found,18;44;14;5;4;45;3;1,8,"{""C1"":[18],""O5"":[44],""C2"":[14],""C3"":[5],""C4"":[4],""C5"":[45],""O4"":[3],""O4_EXTERNAL"":[1]}",17;16;15;14;18;19;20;44;45;46;47;4;3;5;6;7;1,17,"{""O4"":[3],""C4"":[4],""C3"":[5],""C5"":[45],""C2"":[14],""O5"":[44],""C1"":[18],""N2_SUB_ENTRY"":[15],""N2_SUBGRAPH"":[17,16,15],""PG_ENTRY"":[19,46,6],""O4_EXTERNAL"":[1]}",18,44,14,5,4,45,3,1
POS-fa2f9fc267b7d9a7,PAIR-fa2f9fc267b7d9a7,SG-fa2f9fc267b7d9a7,1,CCS[C@@H]1O[C@H](COCc2ccccc2)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CCCCCCCCO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H]1O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,thioglycoside,1;2;3;4;33;34,"{""C1"":[3],""O5"":[4],""C2"":[33],""LG_ENTRY"":[2],""LG_CORE"":[1],""RING_CONTEXT"":[4,33],""C2_SUB_ENTRY"":[34]}",3,4,33,2,1,4;33,34,found,41;42;64;55;53;43;54,7,"{""C1"":[41],""O5"":[42],""C2"":[64],""C3"":[55],""C4"":[53],""C5"":[43],""O4"":[54],""O4_EXTERNAL"":[]}",39;40;41;42;43;44;45;53;54;55;56;57;64;65;66;74,16,"{""O4"":[54],""C4"":[53],""C3"":[55],""C5"":[43],""C2"":[64],""O5"":[42],""C1"":[41],""N2_SUB_ENTRY"":[65],""N2_SUBGRAPH"":[65,66,74],""PG_ENTRY"":[40,44,56],""O4_EXTERNAL"":[]}",41,42,64,55,53,43,54,-1
NEG-fa2f9fc267b7d9a7,PAIR-fa2f9fc267b7d9a7,SG-fa2f9fc267b7d9a7,0,CCS[C@@H]1O[C@H](COCc2ccccc2)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CCCCCCCCO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H]1O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,thioglycoside,1;2;3;4;33;34,"{""C1"":[3],""O5"":[4],""C2"":[33],""LG_ENTRY"":[2],""LG_CORE"":[1],""RING_CONTEXT"":[4,33],""C2_SUB_ENTRY"":[34]}",3,4,33,2,1,4;33,34,found,41;42;67;58;53;43;54;55,8,"{""C1"":[41],""O5"":[42],""C2"":[67],""C3"":[58],""C4"":[53],""C5"":[43],""O4"":[54],""O4_EXTERNAL"":[55]}",39;40;41;42;43;44;45;53;54;58;59;60;67;68;69;77;55,17,"{""O4"":[54],""C4"":[53],""C3"":[58],""C5"":[43],""C2"":[67],""O5"":[42],""C1"":[41],""N2_SUB_ENTRY"":[68],""N2_SUBGRAPH"":[68,69,77],""PG_ENTRY"":[40,44,59],""O4_EXTERNAL"":[55]}",41,42,67,58,53,43,54,55
POS-fa44a89c9469d057,PAIR-fa44a89c9469d057,SG-fa44a89c9469d057,1,CCSC1O[C@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1OC(OCc2ccccc2)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,1;2;3;4;26;27,"{""C1"":[3],""O5"":[4],""C2"":[26],""LG_ENTRY"":[2],""LG_CORE"":[1],""RING_CONTEXT"":[4,26],""C2_SUB_ENTRY"":[27]}",3,4,26,2,1,4;26,27,found,7;6;16;20;29;5;30,7,"{""C1"":[7],""O5"":[6],""C2"":[16],""C3"":[20],""C4"":[29],""C5"":[5],""O4"":[30],""O4_EXTERNAL"":[]}",3;4;5;6;7;8;9;16;17;18;19;20;21;22;29;30,16,"{""O4"":[30],""C4"":[29],""C3"":[20],""C5"":[5],""C2"":[16],""O5"":[6],""C1"":[7],""N2_SUB_ENTRY"":[17],""N2_SUBGRAPH"":[17,18,19],""PG_ENTRY"":[4,8,21],""O4_EXTERNAL"":[]}",7,6,16,20,29,5,30,-1
NEG-fa44a89c9469d057,PAIR-fa44a89c9469d057,SG-fa44a89c9469d057,0,CCSC1O[C@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1OC(OCc2ccccc2)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O,thioglycoside,1;2;3;4;26;27,"{""C1"":[3],""O5"":[4],""C2"":[26],""LG_ENTRY"":[2],""LG_CORE"":[1],""RING_CONTEXT"":[4,26],""C2_SUB_ENTRY"":[27]}",3,4,26,2,1,4;26,27,found,7;6;16;20;29;5;30;31,8,"{""C1"":[7],""O5"":[6],""C2"":[16],""C3"":[20],""C4"":[29],""C5"":[5],""O4"":[30],""O4_EXTERNAL"":[31]}",3;4;5;6;7;8;9;16;17;18;19;20;21;22;29;30;31,17,"{""O4"":[30],""C4"":[29],""C3"":[20],""C5"":[5],""C2"":[16],""O5"":[6],""C1"":[7],""N2_SUB_ENTRY"":[17],""N2_SUBGRAPH"":[17,18,19],""PG_ENTRY"":[4,8,21],""O4_EXTERNAL"":[31]}",7,6,16,20,29,5,30,31
